NASDAQ100,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82
T305,0.0319581465681646,0.0337587484561548,0.045248216730312,0.0254522512724214,0.00691806836679334,0.0116419549697968,0.0104562737642587,0.0108759553203997,0.0281610281610282,0.0271240526525728,0.0268551236749116,0.0255705705705706,0.0153541357107478,0.0121002204129369,0.0252689089977804,0.0524132714396277,0.0279160739687056,0.00534319769831494,0.0932519498134962,0.0683169217704267,0.0503629764065336,0.0429210740439383,0.00823360105572105,0.0243706910373578,0.0080763582966227,0.0290477827432107,0.0267502524402558,0.00704031193997522,0.00289919714540579,0.00159054760281755,-0.0217897186376137,0.0209455415918611,0.0262716601453325,-0.00156915489800494,-0.0182149362477232,-0.00647272440170863,0.00871275997751552,0.00717251793129488,0.0062737642585551,0.019134775374376,0.0374290139390809,0.00425273390036454,0.0748560460652593,-0.0290638729300439,0.0184662176841191,-0.0110392082223068,0.0485148514851485,0.0127719962157048,0.0234780390450323,-0.00574712643678171,0.00309050772626933,-0.0149169715733184,0.0273062730627306,0.0457860615883306,-0.00476694915254237,0.0558139534883721,0.0565741225772657,0.0329270511187921,-0.00606380174004737,0.000283728188395486,0.0458118731363513,0.0485584218512897,0.0646235842771486,0.0603810138844044,0.0736766809728183,0.0148318556251741,0.00501367365542386,-0.0277942046126552,0.0231341228311759,0.01692365550959,-0.00433241433635287,-0.00714517700552124,0.0053667262969589,0.0420862768675785,-0.0384615384615384,0.0176140912730185,0.00758396533044423,0.0545873910814965,-0.0027884280237017,0.0919409761634507,0.0265827738808442,0
T306,0.0606288582775207,0.0127439267224214,0.0429778727510857,0.0539319688659144,0.0200781355247204,-0.0174791010748018,0.0230432737535277,0.034893864495493,0.0283106617647059,0.0205747572815535,0.00619408121128698,0.0252111913093129,0.0490243902439024,0.0200296296296296,0.0204829308909243,0.0519679394295728,-0.000172980453208876,0.0572363041700735,0.0269820099255584,-0.0341388169941753,0.0295896328293738,0.0220401794421688,0.0400899287171053,0.00469557051181714,0.00932993445010924,0.0240521129113079,0.0123751219072439,0.0144026282596579,-0.0277073604625306,0.0326678765880219,-0.00800173010380633,0.0289175459163735,0.00326797385620927,0.105298607992815,0.0352597402597403,0.0965775689352697,0.0253608247422679,0.0170539730134933,0.0302286038163613,-0.00680272108843537,0.00261259019656641,-0.0108892921960072,0.00656954887218033,0.0449008005569091,0.0337030716723549,0.0261739799846035,0.114258734655335,0.0238206445586175,0.00608161206704434,-0.0354360392058305,0.0341109154929578,0.0117142857142856,0.0732399425287357,0.0114296784192174,0.0532197977647685,0.0154185022026432,0.0267724343083787,0.00722085241282136,0.0546419098143235,-0.0157282654942561,0.0103680663556246,0.0350217076700434,0.04630788485607,0.0671437271619975,0.00533644237175215,0.0207258263226443,0.0476190476190477,0.046228710462287,0.0409152086137282,0.0125739644970414,0.0355973101265822,0.0372914622178607,0.00471530249110312,0.00649069666810909,0.0829787234042552,0.0365873328088119,0.0172043010752688,0.0196840826245444,0.0328556448794128,0.0326403326403326,0.0168255131964809,0.0374374722978535
T307,0.0280118829303979,-0.0274282343688556,0.0533043234583437,0.0435392772569602,0.016106623842452,0.0116022099447512,0.0165563979604504,0.00758640067434661,-0.00447085364523845,-0.0049391547880883,0.0379616963064297,0.0289182434844698,0.0367356428737504,0.00728615968550906,0.0399804177545691,-0.0066334776932801,-0.052076124567474,0.0317092034029389,-0.188158224579356,0.15466765950776,0.0255926159009859,0.00305343511450389,0.00166524280270667,-0.00545256270447101,0.030372128935424,0.045017126080574,-0.02851961887492,0.00486765754824295,-0.0101546061659499,-0.0123022847100176,0.0287769784172662,0.00626661602734534,0.0104940282301844,0.00589071704245392,0.0340409136118851,-0.0524907308811981,0.0135814479269135,-0.00165837479270321,0.0165046763249587,-0.0221917808219179,-0.00744509244323128,0.0134556574923547,0.119991783303299,0.0329780146568955,0.00701609574907132,0.0101275318829707,-0.0169491525423729,0.107892335766423,-0.0131855832959296,0.0409067222511725,-0.00148967865503299,-0.0155323354984467,0.0328324241105793,0.0124497222754261,0.055078322385043,-0.0321041214750543,0.00965717044905839,-0.0022731246721454,0.0384808853118713,0.0129537038371205,0.0107747562852745,0.00279642058165552,-0.0493421052631579,-0.00870309601940362,0.0218620154936018,0.0292918773148308,0.00865800865800863,0.0354651162790697,-0.0082751486940781,0.0116873630387144,3.81972429229168E-06,-0.0384736676127405,0.0227574603736829,-0.0173402120951563,-0.0438768827766862,-0.0294136064257943,0.0100422832980971,0.0324118207816968,0.0358714043993231,-0.00563720555667407,-0.00317963877573094,-0.0159108595144728
T308,-0.0430125881119755,-0.033255837460831,-0.0249733324967059,-0.0151961371524835,-0.0189758253184299,-0.0354997269251774,-0.0158299412030754,-0.0139431121026213,-0.0114921889028551,-0.0175908221797322,0.0909390444810543,-0.00468424705065932,-0.0156985871271586,-0.0270449531627744,0.01302369370783,-0.0391702512371802,0.0341303157510494,0.0198650674662669,-0.0476190476190475,-0.052125583368689,-0.0202495397831868,0.0757229832572298,-0.00831237189606002,0.0126879699248121,7.00329154702322E-05,-0.00796004370220058,-0.0456893821975569,-0.0278558479055357,0.0157116451016636,-0.0180160142348755,-0.0322102140283958,0.00754859407435362,-0.0248908038875428,0.00504846526655897,-0.00433275563258223,-0.0241500889892434,0.00160857908847191,-0.00996677740863786,-0.0176799567021468,-0.0487531521434574,0.0591323915489437,0.0235365117682559,-0.0629428928720299,0.000644953240890022,-0.0116803278688525,0.0107686594875603,0.0948275862068966,-0.0463248919085856,0.0217143464726003,0.00725907384230286,0.0138533674339301,0.0533562822719449,0.0330524951393389,-0.00416193719258416,-0.0277777777777777,-0.00537875392200795,0.0129124820659971,-0.000350508236943623,0.00605473480261565,-0.00568990042674254,0.0208121827411168,0.00976017847183495,-0.0128971374646115,-0.0297927461139897,-0.0259403372243839,-0.00678790640328072,-0.00214592274678115,0.0247052217855138,0.00704041720990863,0.00974729241877255,-0.0164247517188694,-0.018694653984913,-0.00606060606060609,0.0172086918477469,0.00219178082191776,-0.0735092864125122,-0.0026164311878598,-0.00438596491228065,0.0826527278667103,-0.00121482081392999,-0.0395937911380502,0.000790768169255484
T309,0.0600064814838075,0.0284399832705981,-0.0151875925091704,0.0315688973110016,0.0365659777424482,0.0203850509626274,0.0326286764705881,0.0240384615384616,0.0190735694822889,0.0116776956014012,0.0193295077016007,0.00488059961652434,0.00660742766005922,0.00323562247448552,-0.00371747211895925,0.00214087629383551,0.00705965407695033,0.0573318632855567,0.0644531249999999,-0.0172639136311959,0.00605427974947806,-0.0116731517509727,0.00694590440098392,-0.0159319412219646,0.00910364145658269,0.0596286972938954,0.0663010923569939,0.00872250781966906,0.0127388535031848,0.0387315968289921,0.0370045982045106,-0.0101142536055441,0.0683195592286503,-0.0178822583885875,0.0287206266318538,0.0255957634598411,-0.0149892933618844,0.0117449664429531,0.030119375573921,0.0288659793814432,0.0112134088762984,0.0412735849056603,-0.0382562277580071,0.0470512407347728,0.0362844702467344,0.00661278471711976,0.0551181102362205,0.00820379965457691,-0.0280663718093256,-0.0571570576540757,0.0563380281690141,0.042483660130719,0.0595984943538269,0.0400835866261398,0.0103448275862069,-0.0166741775574584,0.0236071765816808,0.0475105189340814,-0.0288878189696677,0.0972818311874105,0.0164097463948285,0.0298260149130074,0.0152963671128107,-0.173861444889482,0.00998668442077233,0.0390695101300068,0.0318279569892472,0.0454794520547944,0.00647332988089073,0.0432606363961388,0.0333980582524272,0.0441176470588234,0.0714285714285715,0.0202150537634408,-0.0448332422088573,-0.0677358092424562,0.0309548793284365,0.00394157199165302,0.0359082679541339,-0.0261504155686195,0.0425515890947431,0.0232472567694756
T310,0.07665253363606,0.0500203334688898,0.0688100372475985,0.146370232704393,-0.0189161554192228,0.0549389567147615,0.0367156208277705,0.0367301850317591,0.0331550802139037,0.0523278183916892,0.0195555555555555,0.0355594102341718,0.00701674966047991,0.0199715395713209,-0.017257462686567,0.0644197576108794,0.0257623554153522,-0.0142509558567953,0.0297247706422018,-0.00449086114312006,0.00311267897904141,0.0110952040085898,0.0218843122208875,0.0451116001257466,0.105135322692575,0.0142538975501115,0.0139211896884929,0.0588764660425897,0.0107816711590296,0.00283471434801576,0.0557432432432433,0.00510879848628185,0.0335224342444558,0.012684124386252,0.0107868020304568,-0.0169025817555937,0.0293478260869567,0.01934770591487,0.0180067748261722,0.0561122244488978,0.000466907902416156,-0.107021517553794,0.0508788159111932,-0.0289319790704833,0.00480192076830736,0.00839416058394162,0.0261194029850746,0.0873661670235546,-0.00504727545275298,0.0279388508170797,0.0035820895522388,0.0180250783699059,0.0130254588513913,-0.0522374429223744,0.0546075085324231,0.0137488542621449,0.022140221402214,-0.00769874476987449,0.0275161130391671,-0.0170795306388527,-0.0340019569471624,0.00938589434164659,0.0408035153797865,0.0509965882564195,0.029004614370468,0.0445024478294181,-0.0600250104210087,0.00157232704402522,-0.00540262413172114,0.0784784098697738,-0.0101465614430665,-0.0211267605633803,0.294308943089431,0.0205171444631817,0.10045792787636,0.0398370303304662,-0.0290076335877863,0.00254041570438798,0.0387416254005243,0.0470441298917568,0.00892870042620817,0.039661901030725
T311,-0.0288056422606025,-0.0243996901626646,0.0332599657617999,-0.00195824417888135,0.0354351224596144,0.0399789584429247,0.013522215067611,0.053276505061268,-0.000172532781228399,0.0380255941499086,0.000871839581517034,-0.00234505862646567,-0.00359631377837725,0.0255859422143908,0.0142382534409112,0.0513628173692997,0.0234067999316589,0.0218617771509168,0.00498930862437636,0.0904603080921074,0.0157219693835333,-0.0201769911504425,0.0239761830213813,0.0115806888253874,0.0298273155416011,-0.0065876152832675,0.0162256897331523,0.0859214780600463,0.00711111111111112,0.0260926288323548,0.0318000000000001,0.0278614457831326,0.0186277445109781,0.0347474747474747,0.0169491525423729,-0.0692951919151175,0.0374868004223863,-0.00307302964569779,0.0231173380035026,0.0116562754133912,0.0247345700618365,-0.0095117311350666,0.0484154929577465,0.0228209191759113,0.0282755874153724,0.0148389431777054,-0.0181818181818181,0.0240252067743206,0.0586086499025481,0.0864102564102564,0.0122942692841562,0.077752117013087,-0.0233781414377556,0.0140682212372325,0.0157189089227924,0.0985533453887884,0.0266245487364621,-0.00556586270871982,0.0858866103739444,0.0359464119909802,-0.00607748797163844,0.00371944739638684,0.0684559710494573,0.0486929779600205,0.0108904548366432,0.0612054603774523,0.047450110864745,0.0172684458398745,0.0206932229694776,-0.0327295837305369,-0.033788914198937,0.0189666448659255,-0.0697236180904522,-0.000275406224180807,0.03667100130039,0.0596430126251633,0.0214884696016772,0.014512785072564,0.0412226584408302,0.0318091451292247,0.0164392192802829,-0.0259265057652888
T312,-0.0150883952855846,0.0698689956331877,-0.0379881656804733,-0.00243397242124522,0.0352289884247609,0.0369246332827517,-0.0292249047013976,0.0177035912999495,-0.00897325280414156,0.0147939415287072,-0.0113240418118467,0.0392881128274009,0.0225580870742161,-0.0212525594859846,-0.0129464982062081,0.00567284318899889,0.0442404006677796,0.0158730158730159,0.000709219858156013,0.00317609495558927,-0.0211812627291242,-0.0606936416184971,0.0165945427690394,-0.0330062444246209,-0.0152439024390244,-0.00677866195107565,0.0182475660639777,0.0512033075005741,0.00529567519858786,0.0205552023733842,-0.00213219616204704,0.0558608058608058,0.00702483184982339,0.0566185083951581,0.0181069958847736,-0.0142588519630189,0.0269720101781171,-0.0197642792384406,0.0200273878808627,0.0168810289389068,-0.00614824091995892,0.0115236875800257,0.0109151973131821,0.0474124573907652,-0.00290472501936481,-0.0124821683309557,0.140740740740741,0.00230769230769226,-0.00372462090192852,-0.0382345999527967,0.0188050930460333,0.0323809523809524,-0.00359066427289062,-0.01634359559103,0.0291306326809286,0.0534979423868313,0.021978021978022,-0.0464721845318861,0.00155520995334371,0.0422535211267607,0.00382165605095538,0.0246161990471149,-0.0146768275472764,0.0461062235255782,0.0380228136882129,0.0644645430368921,-0.00931414055884854,0.112654320987654,-0.00988342625443489,0.07161629434954,0.0542239685658153,0.0237483953786906,-0.0175557056043214,-0.0154269972451789,-0.000250878073256348,0.0435497124075595,0.0420728578758338,-0.00068119891008177,-0.0514408833827095,0.0265895953757226,0.00683985855369754,0.0456268221574343
T313,0.0474705610261814,-0.00519480519480522,0.0578791979333251,0.0191378699218741,0.0320855614973262,0.0198780487804878,0.0641361256544502,-0.0350397614314116,-0.0372627546578443,0.0631725095452968,0.0305433186490457,-0.0152277867528271,0.0544893006838738,-0.0207666041456259,0.0241782553729457,0.0388728686091693,0.00767386091127105,0.0658967391304347,0.0379163713678243,0.0105144291091594,0.103620474406991,0.0038461538461539,0.0167697303690411,-0.031519065190652,0.0179566563467494,0.079080118694362,-0.0122384308583291,0.0504086752448006,0.0430201931518876,0.00809800664451829,-0.00990675990675987,0.0183868169991327,0.00907733245122039,0.0565410199556541,0.0347615198059823,0.0575936472605223,-0.0094152626362736,0.0305216426193118,0.071320691391173,-0.0906455862977603,0.00916485278955203,0.0462025316455696,0.0512873754152825,0.0479289940828404,0.0233054962128568,0.00650054171180931,0.00811688311688309,-0.090752110514198,0.0544994345414399,0.0579141104294478,0.0522976350701788,-0.000230627306273017,-0.039039039039039,0.027434312210201,0.0557275541795666,0.00546874999999988,0.0143010752688172,0.0255247242974031,0.0729813664596273,0.0122850122850122,-0.0350253807106598,-0.00154998708344103,0.0143225436837582,0.0182214608316462,0.072039072039072,0.0334637544780678,0.0217948717948719,0.0642625982431808,0.0708983875095982,0.0665236051502147,0.0368989936638093,0.0324451410658308,0.0350515463917526,0.000139899272523656,0.158845671267252,0.0657480314960631,-0.0128015755785326,0.0215860031810953,0.0156161272004544,0.0504879879879879,0.00123134615519158,0.0325436912638921
T314,-0.0363599614210923,-0.0227527042148452,-0.0761090761090761,-0.0499380436719587,0.00306170513424405,-0.0152337677866794,-0.182041820418204,-0.021375225341231,-0.0141074335322843,0.00506039830231803,-0.0165289256198349,-0.00635525793422947,-0.0195606694560668,-0.0106035007759858,0.0103379108162321,0.0485102416543526,0.0385530699666824,-0.0168897386870617,0.00751109593718001,-0.00490865595536685,-0.0258295625942684,-0.0616858237547894,-0.00131864936210959,0.00682648039371328,0.00942822384428209,0.00687474219716761,0.00331876763095303,-0.0252929529503309,-0.0256734006734008,-0.00659114315139033,-0.025897586815774,0.0103900528019077,-0.0134983344019515,0.00874431619447359,-0.015234375,-0.0321180195301406,-0.0375187593796899,-0.00394902171961944,-0.00328947368421054,0.00144885540423078,-0.0219094108298332,-0.0514216575922566,0.0349990124432155,-0.0386787125917562,0.0163218827101917,0.00538213132400426,-0.107890499194847,-0.0227896180628824,-0.029642053655665,-0.0598469032707028,-0.035081308240453,-0.00253748558246827,0.00750000000000006,-0.010154193305754,-0.0389610389610389,-0.00738150738150729,-0.011661189441323,-0.00164773220015608,-0.0723589001447178,-0.0995145631067961,-0.0265649658074699,0.00439844760672708,-0.008189776899181,-0.022330988069746,-0.0276195899772209,-0.0403514376996805,-0.0149519029694689,-0.0125977410947002,-0.0313097514340345,-0.0801954584650762,-0.0492451473759885,-0.0502504933960832,-0.0670650730411686,-0.00209819555182531,0.0106106539627545,-0.128001477650536,-0.0274314214463841,-0.024243772241993,-0.00111825552138681,-0.0364480971949258,-0.0203551139341341,-0.0184870400310195
T315,0.0206009288200976,-0.0179389312977099,0.0723096286972938,-0.00713701628427541,-0.00211317210612828,-0.00917965904123562,-0.0195488721804512,-0.00789473684210519,0.0042194092827005,0.00276108494396625,0.0110113010721531,0.0175004127455837,0.0161101034887442,-0.00779338108640725,0.0271838729383018,0.031882785234957,-0.0091659028414298,0.0450567260940033,-0.0111826499491698,0.11895453108623,0.0371588929746468,0.205798285014292,0.00374277989893734,0.0403658152002523,-0.00210906899668576,0.0375529154718012,-0.0118214108511258,0.019294002339625,0.0185745140388769,-0.055567074434999,0.0654582074521652,0.0155091031692515,0.00684151627547857,0.0553051317614424,-0.00595001983339953,-0.0492542878448918,0.0467775467775469,0.0167597765363128,0.0187018701870186,-0.00781250000000009,0.013811513463324,-0.017219387755102,0.0503415900156482,0.0560939794419972,0.0237161531279179,0.0167737330478229,0.00361010830324902,0.0148995897214424,0.0221932295691819,-0.0370096225018505,0.017610301079341,0.0134135060129509,-0.0527295285359802,0.00436930091185404,0.082824760244115,0.0547945205479452,0.00868819049662128,0,0.0445732114998886,-0.0133423180592992,0.0289111051067279,-0.0131375579598145,-0.00882687927107048,0.0641426783479348,-0.00146412884333813,0.00830642207943532,0.0691009446980151,0.0435547734271887,0.0352825067850975,0.0534375,0.0310018903591683,0.0412404092071611,0.0208185053380782,0.0201850294365012,-0.00171416327405182,0.0580385511544165,-0.025128205128205,-0.0157282881240027,-0.00279876854184143,-0.0317077693306138,0.00629832520186027,-0.0416244872332996
T316,0.0112005396989212,-0.0163233579479208,0.0534068900757088,-0.0154090937817151,0.00376470588235286,-0.00931372549019597,-0.00613496932515324,-0.0169761273209549,-0.0259408111070515,-0.00259151279559449,-0.00257953568357705,-0.0282330034074315,-0.00713985720285587,-0.0117868953337702,-0.00431162652393705,-0.0374863321170097,-0.00215849522047488,-0.00124069478908186,-0.0281014393420151,0.0562878213420165,-0.0147415562604965,-0.0287842871655944,-0.0114090502128254,-0.00530463776902104,-0.0108695652173913,-0.00579099763095548,-0.0232243050242285,-0.0133843063967058,-0.00424088210347743,-0.00219538968166837,0.0043478260869566,-0.0053120849933599,-0.000485359141496826,-0.0032856908164941,-0.000798084596967262,-0.0021177301070631,-0.00496524329692162,-0.00567174760723148,-0.00910212897253917,-0.0122484689413824,0.0101888952489983,-0.0259571706683972,-0.000726744186046496,-0.00500556173526139,0.00656694636993797,0.0073710073710074,0.00719424460431655,-0.0125531914893618,-0.000254726670153335,-0.0110171662823469,0.00800148864905098,-0.0159744408945688,-0.0183366077275704,0.0209948931341025,0.0386473429951691,0.0200371057513914,-0.0136112292641429,-0.00225851285615015,-0.0153616385747813,0.034148340390657,0.0186449579831933,-0.0219263899765075,0.0203964378052284,-0.0094089973537195,-0.021700879765396,-0.0353292721179403,0.0198570293884035,0.00421585160202367,0.000953288846520475,0.000296647878967606,0.00586725339200587,0.00951796131409279,-0.0336412759281855,0.00851882385270685,0.00643915003219569,0.038038038038038,-0.028406102051552,0.0176007410838351,0.0112264945270839,-0.0247031788586748,-0.0275377625302136,-0.0512899782856722
T317,0.0103518891203546,0.0604504148557883,-0.00802273107136887,-0.00644201976266678,0.0173464603844351,0.0193963384463137,-0.000643004115226484,-0.00944414463032923,0.00150037509377341,0.0626826891848003,0.0445402298850576,-0.0709634329604275,0.0220494923857867,0.00331600236929636,0.0331491712707182,0.0308901376192699,0.0307478368355994,0.0232919254658385,0.0306770098730607,-0.0273989956751393,0.0225378787878789,0.0509065550906555,0.0340124868453006,0.0635380161511504,-0.0030525030525031,0.00648662960021174,0.0246740318869432,-0.0246402213297075,0.0349233390119251,0.0299229922992299,-0.00357613401091671,0.0211949265687583,0.0359340173745831,0.0367562221855941,0.0398562300319489,0.0618585183729614,0.00598802395209586,0.0251336898395721,0.00794021485287235,-0.0227339828757011,0.0415911151405259,0.027981345769487,0.0554545454545454,0.0391280044717719,-0.00253715114171802,0.0272648083623694,-0.0178571428571428,-0.0448179271708683,0.0475213387941853,0.0303108808290156,0.028798227801366,0.042439703153989,0.0610406937958639,0.071878473508707,0.0705426356589147,-0.00654783557657329,0.0405347132384648,0.0323872540484068,0.0723726977248105,0.0507198520670982,0.0324825986078886,0.0595142780891381,0.0579954954954954,0.0323538141881865,0.0197841726618706,0.0181746615782178,0.00223909657320876,0.0206759026028547,0.0957142857142858,0.0216488730723607,0.0430185927816259,0.0378649635036496,0.0714285714285715,0.0542234332425067,0.0390275111964171,0.0204435872709739,-0.00270709258256617,0.0421028675466546,0.00138773244518449,0.0459454152758689,0.0336239194133854,0.0319659857084113
T318,0.00474683890265158,0.0150894187779434,-0.0213423195731537,0.0281133446924001,-0.00921658986175112,0.034850985341229,0.00784969759361729,0.0032688640697357,0.013249063670412,-0.0223105134474328,0.00247592847317734,0.0195902228612508,0.0164519633711005,0.0194770463513336,0.0224020812256106,-0.0123691179329557,-0.0122920101933742,-0.0106221547799697,-0.0485802257954157,-0.0499810047578559,0.00611224300796441,0.0172528201725282,-0.0025223796976569,0.00687679083094562,0.0225045927740357,-0.0114428515059845,0.00825755283400487,0.0269629963898917,-0.0106995884773663,0.031830805383465,-0.0725349452210048,0.00130740317045278,-0.00343594286866072,0.0287758346581875,0.0150549197326983,-0.0573296781263846,-0.0161210317460317,0.0285167796904886,-0.0222428174235403,0.0256797583081571,0.0033728647590034,0.0213869086195723,0.00385874246339369,0.0102205486820872,0.0147165697674419,0.0345119986432629,0.00363636363636356,0.00451161741484329,0.0187806790335894,-0.0540608498868495,0.011483940427059,-0.007119021134594,-0.0418107513360578,0.017628759073626,-0.0191889934829834,-0.00476016111314533,0.00207210940737674,-0.00505987518974527,0.0533441099211962,0.0232558139534884,-0.00624219725343321,-0.0110831234256928,0.0258116019159127,-0.00690051753881547,0.00705467372134024,-0.0143317365604953,-0.0131131617289947,0.0110025706940873,0.0338983050847457,0.0307692307692306,-0.00349528137015022,0.0145054945054944,0.0107744107744108,0.0273972602739727,0.00492610837438428,-0.0421470421470421,-0.00162866449511407,0.0401834461672855,0.00249445676274954,0.0433639947437581,0.00731275606986961,0.0256189523859646
T319,0.0016799846799324,0.0207377500458799,0.0518794835007173,0.000740260102467082,-0.0125581395348837,0.0286116322701688,0.00204290091930555,0.00977464023893564,0.0654715150395046,0.0293841825570491,0.0230515916575193,0.0449497620306717,0.00656588792182009,0.0275239801625405,0.0221939496748658,-0.0161898058252428,0.0317195325542572,-0.00828220858895715,0.0491729593671341,-0.0312829672736136,0.0169366715758469,0.0782778864970646,0.00634764906428591,0.0287421741605008,-0.02494385387034,0.0871474188398084,0.00627867855535119,-0.0231163980477393,0.0158069883527455,0.0275362318840581,0.0745417515274948,0.0207279255753223,-0.00784101599247424,-0.00216349868644724,0.0291335603480893,0.0622292893600315,0.0689437862364507,-0.00355029585798818,-0.00853080568720378,0.0474226804123711,0.0416395575797008,0.00571065989847715,-0.017743762226722,-0.00106496272630456,0.0132497761862131,0.00590163934426229,0.0181159420289856,-0.0947675724230855,0.0184344672215465,-0.057150451887294,0.00638637573177221,0.0226305175890656,-0.00393700787401578,0.0120584239130435,0.038390550018457,0.026122148638705,0.0260545905707196,0.0564502458043736,-0.000575484366008079,-0.00307125307125312,-0.00301507537688436,-0.0170657157412123,0.0217898832684826,-0.00289519397799657,-0.0251021599532983,-0.0271589920819432,0.010236220472441,-0.033767290480065,0.0172341319882304,-0.0681498169529708,-0.0140301648544371,0.00346620450606599,-0.0213191205862758,0,0.0334967320261438,-0.0297947908445146,0.0244698205546492,0.00524879277766114,-0.0262648603815317,-0.00413817920115144,-0.00401136904595221,-0.00932085665380149
T320,0.00766456658700852,0.009349154980223,-0.00627421026788153,0.0123011204143196,-0.018370230805464,0.0077519379844962,0.0275229357798165,-0.0209733799408443,-0.0209887250650477,-0.0139690252049803,0.0450643776824034,0.00371120107962211,0.00343851132686088,-0.00378125556952461,-0.00318074955054631,0.00717983232419633,-0.0155928214180642,0.00154655119084455,0.0607488647073944,0.0110081499624543,-0.0226285300506879,0.0190562613430126,-0.00427737888071596,0.010926694329184,0.0122228364351085,-0.00636397013829392,0.0117804950790337,-0.0429331062845392,0.0278460278460278,0.00261938343743694,0.00947687642153146,-0.0319795330988168,0.0146966098239727,-0.00960198234474199,0.0352941176470589,-0.0303456147444943,0.0102582242660064,0,0.00669216061185471,-0.00843644544431958,-0.00229023526962314,0.0176656151419558,0.0482180293501048,0.0159914712153517,0.00653825764269301,0.000977835723598473,0.103202846975089,0.0347308360208385,-0.0178663614122506,0.018607273752467,0.00528820729772615,0.0061349693251534,0.108036890645586,0.00234938748112088,0.0220405261286883,-0.00824668339906778,-0.00241837968561059,-0.00256739409499364,0.00978886756238,-0.03758471965496,0.0183971774193548,0.0204716247732573,-0.00660066006600655,0.00290360046457612,0.00419161676646708,-0.0132574540312825,0.00896336710833985,0.000842105263157877,0.000826446280991718,0.0217588395285584,0.0313055852009961,0.00259067357512943,0.023144996596324,0.00742138364779879,-0.00197628458498027,-0.0199308521456173,0.0212314225053078,0.0378028404344193,0.00795002839295858,-0.00596205962059618,0.011478094622235,0.00150581236172046
T321,0.0150616176686185,-0.00320627003918774,0.0114197869770507,0.00327084312524242,0.000479846449136351,0.0122171945701357,0.0163690476190475,0.00466904696511952,-0.0157689581856839,0.0240221743147521,0.00924024640657083,0.00873949579831938,0.0114896190284217,0.00190022145074417,0.00541065482796893,0.0189839310209681,0.00418410041841006,0.0108091414453365,0.0109854604200323,-0.00888951107689064,0.042785701055751,0.00385871178391222,0.0103073605471149,0.0310576002189081,0.016383495145631,0.00172435028944452,0.0109607105457084,0.0130674522244882,-0.00278884462151396,0.00140675241157557,0.00544498685692826,0.00247770069375617,0.0222722664262052,0.00609851446442534,-0.00142045454545452,0.0253876842171869,0.011204481792717,0.0095011876484561,0.0110794555239,0.0207033465683495,0.000626043405676151,0.0154990700557967,0.0546666666666667,-0.00445960125918139,-0.00719803370786523,0.0221426245522631,0.0912903225806451,-0.00191800527451446,0.0050277669858537,0.0146692499308053,0.0142030510257759,0.0211236933797909,-0.0178359096313912,0.0187510463753558,0.0281739130434782,-0.0379609544468547,0.00121212121212126,0.00997425997426005,-0.0509408857631629,0.0595390524967991,0.0121257114575601,0.0106653123412899,0.00357781753130592,-0.0162130862767806,0.0232558139534884,0.041727854097584,-0.00424874468906912,-0.00588977702986961,0.0156895127993395,0.00976042590949418,0.0148327009313558,-0.00430663221360892,-0.00399201596806379,0.0194780871519541,0.00495049504950495,0.00145258352355261,0.0166320166320166,-0.00181122962366666,0.0152112676056338,0.0434387495456197,0.0110420836112965,-0.00751404727865141
T322,0.0390961186370838,0.00857755539671188,0.00249701443925745,0.0163151143261436,-0.00767386091127099,0.0155341975860528,0.0146412884333822,0.00218698742482226,0.016021602160216,-0.0144360902255638,0.0414547304170906,-0.0596467844051984,0.030091669988043,-0.0145262558454908,-0.0274596384710914,0.0590634390249765,-0.00446428571428567,0.0198594561564316,0.0533716842441675,0.0530817550839444,0.000532859680284212,-0.0198107628622118,0.0229531391579488,-0.000331740976645511,-0.00895522388059693,0.0180745112504611,-0.00948376404149528,-0.0146469165258309,-0.0435477427087495,-0.0417419225366245,-0.000186741363211914,-0.0648376997857966,0.0356489945155394,0.0250233136462543,-0.0206258890469417,0.00959033457249062,0.0350877192982457,-0.00546218487394963,0.00610519724483396,0.00833564879133085,-0.00636079249217935,-0.0225885225885224,0.304108723135272,-0.00658761528326746,-0.0723253757736516,0.0194329404268875,-0.0659178244161986,0.0965649771799182,-0.0347707008461495,0.0261865793780688,-0.00985477178423237,-0.0423331200682448,-0.0526634382566586,-0.0267871815940839,0.0723951285520975,0.0146561443066517,-0.0108958837772397,-0.00350430073271741,-0.0238333667133987,0.0332326283987916,-0.032762836185819,0.0208542713567841,0.0406162464985994,0.0261918775750442,-0.00641025641025638,0.0263347865876187,-0.0729247478665633,0.0516292848074483,-0.0282520325203252,-0.0380785002929115,0.0266825288919101,-0.00317185697808534,-0.0434201736806947,-0.0569503980404165,-0.0396059113300492,0.0109821798590966,0.0731083844580777,-0.0171370967741936,-0.0591009988901222,0.0140219473959242,-0.00789041397180625,0.0488425848380289
