FTSE100,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83
T460,-0.0109856576136709,0.0225967062428188,-0.0015319800842589,-0.00869960766475238,-0.0396287040342736,-0.0174035239433575,-0.00514656522712016,-0.0517834121186077,0.0369565217391304,-0.0956962025316456,0.0367049567851075,0.0385878489326765,0.00612870275791618,0.0128733264675592,0.0237304224015187,0.000814332247557003,-0.0310478654592497,-0.0295662844652375,-0.0514908256880734,0.00554617795997109,0.0258192651439921,0.0135135135135135,-0.000850890030972397,-0.0287907869481766,0.00136290422500313,-0.0188003581020592,-0.00356294536817102,-0.0469437881389063,-0.0128087831655992,-0.0237257929570855,-0.0524435887855202,-0.0556003223207091,-0.0496742671009772,0.00377358490566038,-0.0368188512518409,-0.0155864756288901,-0.054222499220941,-0.0522060838585914,-0.0221376510748225,-0.0132629752270997,-0.0269559500328731,0.0403041825095057,0.00364298724954463,0.0108247422680412,0.0286097451944569,-0.0331677615766704,-0.024203821656051,-0.0352435530085959,-0.0183180682764363,-0.00345931728515061,-0.0130321459600348,0.00540540540540541,-0.000679347826086957,0.0583850931677019,0.00454882571075396,-0.126975763962065,-0.0208333333333333,0.00604838709677419,-0.00898565404229078,0.00280642671718239,0.00258397932816531,-0.0292953285827395,0.0026833631484794,-0.0119722747321991,0.0278154681139755,-0.0632183908045977,-0.00719609354921599,-0.119970738844184,-0.0253865966664364,-0.0304932735426009,-0.0036162518613062,-0.0169411764705882,-0.00219405966532409,-0.0233177881412392,-0.0171879402648632,-0.0151187904967603,0,-0.0336300692383778,0.0245283018867925,-0.0214407076782007,0.00396825396825397,-0.00203004466098257,-0.0100303676995318
T461,-0.00848503548287566,0.00692883895131086,0.0341388569236671,-0.010898244808994,0.0646840148698884,-0.0353135313531353,0.01259559154296,-0.0287786086562429,0.0299951620706338,0.0190369540873461,-0.0133486534070835,0.0284584980237154,-0.0152284263959391,0.0025419420437214,0.0241075567918405,0.00244100895036615,-0.0253671562082777,-0.000908875365525922,0.00858420988997703,0.0119904076738609,0.0242013552758955,0.032,0.00514375255484395,0.0105401844532279,0.0336550358822073,-0.0100364963503649,0.00119189511323004,-0.00581869741435822,0.0472659870250232,-0.0312489113394878,0.002232292042614,-0.0068259385665529,-0.0119965724078835,0.0488721804511278,0.0198776758409786,0.0261143707855328,0.0352553542009884,0.0702091027376555,-0.024058759983206,0.0308484674467015,-0.0797297297297298,0.0043859649122807,0.00689655172413785,0.0140234574196838,-0.00999565406345067,-0.0127610208816705,-0.0156657963446475,-0.0357885357885357,-0.0118744698897371,0.022491895458588,0.0167253521126761,0.0422427035330261,-0.0210740992522094,0.0183881064162754,0.00885957572476257,0.00784550392275196,0.00060790273556231,-0.0133600534402138,0.00856620976841384,0.0244875113692017,0.0203321878579611,0.0154975530179445,0.0463871543264942,-0.00759991496598643,-0.00231023102310227,-0.0337423312883436,0.0238156872896711,-0.0149625935162095,-0.0301284420390743,-0.0300647548566142,0.00512382578992322,-0.0387745332695069,-0.00364292746964232,0.0197817189631651,-0.00401376146789001,0.0660331384015595,-0.0353488372093023,-0.0317297850562949,0.0340699815837937,-0.0151030757358614,-0.0454545454545455,-0.00539056143205845,0.0286015706209985
T462,-0.0248949743270577,0.0137623209968384,-0.0248516320474777,0.0193110647181629,-0.00174581005586592,0.0309043220435626,-0.0182141270546424,-0.0205319645356976,-0.0217629560043839,-0.0683150183150184,-0.00352976224508527,-0.026902382782475,0.00463917525773199,-0.0121703853955375,-0.0199185151652331,0.0113636363636364,-0.0116438356164384,-0.0199343432345846,-0.0330855909853752,-0.0312796208530805,0.0189035916824197,-0.027390180878553,-0.0204527739180532,-0.0273794002607562,-0.00682307876466355,-0.0246543778801843,0,-0.0367893726566563,-0.0259587020648968,-0.0559551208285387,-0.00571500973618924,-0.0524054982817869,-0.0112749349522983,-0.014336917562724,-0.00524737631184408,-0.0432014474447821,0.00318268618714195,0.0056613737120682,-0.0579995262977267,0.0314572706857233,0.0132158590308371,-0.0232896652110626,-0.00144196106705111,-0.00176012069399042,-0.0127304653204565,-0.0496894409937888,0.0331564986737401,-0.0293392884645004,-0.0111587982832618,-0.0267949833057434,-0.0147186147186147,-0.0191599115696389,0.00277777777777778,-0.0453323088743757,-0.0408352441820754,-0.0365269461077844,0.0182260024301337,0.004739336492891,-0.00749510861385645,-0.0307314074984634,-0.0527645242772944,-0.0152610441767068,-0.0537084398976982,-0.0897552616076688,-0.0132318888521336,-0.00105820105820106,-0.0743362831858407,-0.0210970464135021,-0.0464634337317952,-0.016690510252742,-0.00424808836023789,-0.0453187250996016,-0.00803715537402417,-0.0120401337792642,-0.0097869890616004,-0.0256,-0.0347155255544841,-0.0813953488372092,-0.0169189670525378,-0.0102137900156706,-0.0005175983436853,-0.0268432355046528,0.012264824400658
T463,0.00606350726025204,-0.00201797835259585,0.00190186382655002,-0.0122318939523241,0.00454704442112631,0.0169247787610619,0.00701357466063348,0.022391615054788,0.00816261203585147,0.0371535286023197,0.00118075520015457,0.0126382306477093,0.012827090815803,-0.00410677618069815,0.0023094688221709,-0.00561797752808989,0.0166320166320166,0.0261108196456677,0.05802132407637,0.0332681017612524,-0.0120593692022263,0.00318809776833156,0.019132630996246,0.00201072386058981,0.0027720862962516,0.0177179305457123,-0.00654761904761905,0.0373284785048122,0.00151423379769836,-0.0072223068718574,0.0245742761520869,0.0380779691749773,0.0149122807017544,-0.00181818181818182,0.0293896006028636,0.0161270181072163,0.00539340101522839,0.113603614604958,0.021551502960766,0.0312573839662447,0.00869565217391296,0.00894187779433681,0.0245487364620939,-0.00277078085642323,0.00177856825255669,0.0570570570570571,0.0590500641848524,0.0310194367314559,0.0260416666666667,0.0460704607046069,-0.0114235500878735,-0.0308039068369647,0.00207756232686981,-0.0185110663983903,0.0208545269582909,0.0142945929148539,-0.0310262529832936,0.0195417789757412,0.0191269536383672,0.0102163038117381,0.0168888888888889,0.0179445350734095,0.0135135135135135,0.0880155321527329,0.0254777070063693,0.0442796610169492,-0.00518983884184643,0.131034482758621,-0.0146877685868977,0.0484966052376334,0.00874573378839583,0.0417318727177882,0.00295533787149276,0.02708192281652,-0.00843023255813947,0.00328407224958944,0.0759240759240759,0.0402761795166858,0.0190217391304348,0.0364140114783297,0.00517866390471258,0.0405611306677875,0.0197823812485418
T464,-0.00745440126883433,0.00661764705882353,-0.0121488230827639,-0.0339246630572516,-0.0257660167130918,-0.0190362232133145,0.00494270950348236,-0.00116495806150979,0.00127004286394666,-0.111068991660349,0.0106112476812404,0.00702028081123245,-0.00101317122593727,0.0185567010309278,0.00368663594470046,-0.0484261501210654,-0.0238582140422631,-0.0408636828443325,-0.0278884462151394,-0.0179924242424242,0.00845070422535211,0.00317796610169492,0.00597491215860673,-0.0173913043478261,0.00360576923076923,-0.0111420612813371,0.000599161174355902,-0.0267790615209216,-0.019655276685818,-0.0163530603474737,-0.0146370521657732,0.0157205240174673,-0.0181503889369059,0.0127504553734062,0.00366032210834553,-0.00396776628803173,-0.00757336699274212,-0.0217121928218174,-0.0386725068062407,0.00649733232954736,-0.00862068965517233,-0.0132939438700148,-0.0186751233262862,-0.0396564789088153,0.0097647581003107,-0.00267379679144385,0.0242424242424242,-0.00923361034164371,0.00169204737732657,0.00137801785911145,0.016,0.0131782945736434,0.0234968901174845,-0.035260352603526,-0.0335824613851519,-0.0232843137254902,-0.0264778325123153,0.0337078651685393,0.00888800714214852,0.0108104338122473,-0.0113636363636363,-0.0352564102564103,-0.0275555555555555,0.0213594332990861,-0.0160183066361555,0.00770947453844593,-0.0203185063152115,-0.0167682926829268,0.0744669029813431,-0.0106382978723403,0.0169168957496299,0.0085127691537306,0.00513177062640695,-0.035596572181938,-0.000879507475813578,-0.000935234977788116,-0.010213556174559,-0.0586283185840709,-0.00977777777777778,-0.0354074033661583,0.00721277691911386,-0.00330724564503914,0.085109051268225
T465,-0.0153403643336528,-0.0173484295105917,-0.0138355111452729,-0.0211053478805222,-0.0396711937097928,-0.0296074517631403,-0.0140845070422535,-0.00163284348028925,-0.0199778024417314,0.0155650319829425,-0.000874488513757612,-0.0154918667699458,-0.00963488843813376,-0.0197368421052632,-0.0560146923783287,0.00848176420695505,-0.000698324022346369,-0.0138188379054414,-0.0102459016393443,-0.0219382835101254,-0.00558659217877095,-0.0279831045406547,0.00423521471357461,0.00272294077603812,-0.0246706586826348,-0.00586854460093897,-0.00179640718562874,-0.019776773360391,-0.0330043183220234,-0.0164767009151121,-0.0180233446491326,-0.0111779879621668,0.00616197183098594,-0.0305755395683453,0.00948212983223924,-0.0422329155870482,0.0308426073131955,-0.0201315951711074,-0.000522512448859094,-0.00573993073058094,-0.0528985507246378,-0.0261976047904192,-0.0355475763016157,-0.0497106785902156,-0.0246153846153846,-0.0279825737265416,-0.0118343195266272,-0.0117272444858651,-0.0109797297297297,-0.0182473716078604,0.0244969378827647,-0.00612088752869166,0,-0.0420739481512962,-0.00603217158176952,-0.0426599749058971,-0.0442757748260595,-0.0345268542199488,-0.0249641122450986,-0.019664665700683,-0.0374300029472443,0.00415282392026578,-0.0146252285191957,0.0101651842439645,-0.0172757475083056,-0.0436883430642239,0.0123318385650224,-0.0581395348837209,-0.0766382782888375,-0.0327255726975222,-0.0110210022873777,-0.022343594836147,-0.00729602424322269,-0.00546821599453178,-0.00704225352112686,-0.0098291598408612,-0.0403377110694184,0.0716803760282022,0.018850987432675,-0.00127258844489689,-0.0030690537084399,-0.0156032320980775,-0.0788391903897985
T466,-0.0206101914962675,-0.015424642259803,-0.00584567420109119,0.0130945855411414,-0.00669892072943808,-0.018055079419495,-0.0104308390022676,-0.00911214953271028,-0.0195761203688724,-0.0100776821331095,-0.0154737722547496,-0.014948859166011,0.00204813108038903,0.00567888487351575,-0.0160505836575875,-0.0159798149705635,-0.0195667365478686,-0.02997920997921,-0.00255754475703325,-0.0507764357899925,-0.00468164794007491,-0.00271591526344378,-0.0160461052490086,0.00475220638153428,-0.00810412573673873,-0.0162927981109799,-0.00419916016796641,-0.00942916831347748,-0.0191387559808612,0.00410092885641977,0.00611579417375889,-0.0417391304347826,-0.0244969378827646,-0.00742115027829314,-0.013728323699422,-0.00997478697756586,-0.0219000616903145,-0.00948328128396075,-0.0151607827146166,-0.00505347855951335,-0.00153022188217283,-0.00999231360491929,-0.0148920327624721,-0.00332133960697478,0.00270392068499324,-0.0291329081192898,0.00898203592814371,-0.0134381139489194,-0.0247651579846285,-0.0126713576855148,-0.017933390264731,0.0215550423402617,0.00135043889264011,-0.0275066548358474,-0.00674308833445709,-0.0281782437745741,-0.0172071475843812,-0.0112582781456954,-0.0306200651426382,-0.0214667792792794,-0.0091855480710349,-0.00744416873449132,0.0027829313543599,-0.0313941299790357,-0.00338066260987153,-0.0237894736842105,-0.0022148394241417,-0.00411522633744856,-0.00364006988934188,-0.013533107781537,-0.0224978973927671,-0.0243778567800914,-0.0287183741186229,-0.0130584192439863,-0.0351654846335697,-0.0198534625384071,-0.0268817204301075,-0.0783991228070176,0.0229074889867841,-0.0313172499716842,0.00307850179579271,-0.0477575071404678,-0.00270154610264776
T467,0.00447390223695119,0.0118912797281993,0.00940807526460212,0.0092581459660935,0.0041213937804422,0.0240893750727337,-0.0107699358386801,0.00282952133930677,-0.00132013201320132,-0.0795334040296925,-0.00415377146671523,0.0143769968051118,0.0112416964741953,0.0195071868583162,0.0108749382105783,0.0179487179487179,-0.0199572344975053,-0.0593681683741266,0.0422466422466423,-0.0888081017917425,0.0206961429915334,0.0294117647058824,0.0248971158279402,0.0027027027027027,-0.0183213666749195,0.00792126740278434,0.0162650602409639,0.0241298069615442,-0.006829268292683,-0.00210923798840302,-0.0143963743460779,0.0553539019963702,-0.0170403587443947,0.00560747663551402,0.0190476190476191,0.0193140626452272,0.02081362346263,-0.00319905760613478,0.024418339234432,-0.00723244078439104,0.0344827586206897,-0.0062111801242236,0.0200302343159484,0.021938350458206,0.021123595505618,0.0236150568181818,-0.0183976261127596,0.00159311773140026,0.00788091068301226,-0.000283937647292719,-0.0165217391304348,0.0248681235870384,-0.0391099123398517,0.0871350364963504,0.0273382422058592,-0.0364126770060688,0.0592592592592593,0.0207635632953784,-0.025897087812921,0.0122275767819894,0.0108158220024722,-0.0208333333333333,0.0222016651248844,0.0673664844975921,-0.00983717774762562,0.0782833728703903,0.0174805771365151,0.0603305785123967,-0.0189132072078149,0.0573248407643313,-0.00322650032265003,0.015096304008329,-0.0106244875649085,-0.0146239554317549,-0.0226646248085757,-0.00578731613214366,-0.0316423907584129,-0.0606781677572873,0.118863049095607,0.0253726980415082,-0.0521739130434783,0.0144567244034913,0.0364521517965202
T468,0.0343121082151104,0.0397313933967543,0.043495145631068,0.00732666190135822,0.073134328358209,0.0519318181818182,0.0609219365299977,0.0606630613684458,0.0409781890284204,0.149308755760369,0.0387159479724932,0.021259842519685,0.0131379484588176,0.0256797583081571,0.0479217603911981,0.0319059613769941,0.0712727272727273,0.105860371855632,0.0629100281162137,0.114562553434027,0.000921658986175115,0.0375661375661376,0.0159116279844715,0.0498652291105121,0.019798234552333,0.0588235294117648,0.00770598695909899,0.0691764684056251,0.0445317616240996,0.090580197753307,0.0779180908328046,0.0481513327601032,0.0939781021897811,0.0650557620817844,0.00790797987059669,0.0684247000036473,0.0160642570281124,0.130203566173489,0.0761621489975801,0.070069705448946,0.0911111111111112,0.05,-0.0129677658391997,-0.00326086956521736,0.0136443661971831,0.0806591500433651,0.0646916565900847,0.0791315412756482,0.0938314509122502,0.0453861228663127,0.0627763041556145,0.0911764705882353,-0.00491228070175439,0.0344104070499371,0.0463845469564112,0.116864940517845,0.0438652256834075,0.0413385826771654,0.0675185015110903,0.0298443828607974,0.0094772240904921,0.04,0.0552036199095022,0.0400486667342594,0.0191846522781775,0.032,0.059449140987183,0.1153546375682,0.0567793163108054,0.0861909175162187,0.0593439792835563,0.00666666666666667,0.0490487206933462,0.057243816254417,0.134440614227515,0.0647586708707252,0.0487551867219917,0.100063331222292,-0.00769822940723634,0.0460972689434974,0.0555855369670804,0.0529273879921155,0.073448145754001
T469,-0.018341307814992,0.0188374596340151,0.0104205433569036,-0.00609071018863462,-0.00730180806675947,-0.0081019768823593,0.0150655021834061,0.000665041010862337,-0.0115873015873016,-0.10084202085004,0.00200634756745028,-0.0046260601387818,-0.0194513715710723,-0.0039273441335297,-0.00186654223051797,-0.0048820179007323,-0.0353021045485404,-0.109449046029587,-0.0190675630993056,-0.0866785988238303,-0.00828729281767956,0.0209077001529832,-0.00247646537868598,-0.0513478818998716,0.0154569061456659,-0.0573549257759784,-0.158235294117647,-0.0145582002663508,-0.052037617554859,-0.110568303075616,-0.0195761971670528,0.029532403609516,-0.00750625521267728,-0.0218150087260035,0.00356633380884451,-0.00616188167821666,-0.0148981453329279,-0.0434345815948908,-0.0495904777037861,-0.0463878444661066,-0.0543109300746775,0.00148809523809524,-0.0334084084084083,0.00517993456924748,0.036908380373426,-0.0240770465489567,-0.0414537194775696,-0.0118652811555751,-0.0667196187450357,-0.0893036650637107,-0.021630615640599,-0.0471698113207547,-0.0119887165021157,-0.055578093306288,-0.0364100072868594,-0.0175438596491228,-0.0292326431181486,-0.0119722747321991,-0.00547699910467323,-0.00517491202649555,-0.016656571774682,-0.0180032733224223,-0.0900514579759863,0.0128192630142328,0.00100840336134458,0.0155038759689922,-0.0460746460746461,-0.0160726764500349,-0.0572198369329518,0.00341296928327638,-0.0692605418618863,-0.0188487009679063,-0.00949591034017409,-0.00802139037433155,-0.0441988950276243,-0.0391799544419134,-0.06973293768546,-0.00921128382268275,-0.0318076027928627,-0.0515329063905163,0.00511247443762781,-0.035214652533583,-0.0342412640087327
T470,-0.0394800974817221,-0.0227152667723191,-0.0165745856353591,-0.0411113755354595,-0.0448336252189142,-0.00675234153779138,-0.00817380081738008,-0.0170580416482056,-0.0316364220330817,-0.0780379041248606,-0.0111591852506718,-0.0441518202943455,-0.0457782299084435,-0.0349926071956629,0.00420757363253857,-0.0212591986917416,-0.067558057705841,-0.112396464763315,-0.0319101123595506,-0.0769876819708847,0.00185701021355617,0.0364635364635365,-0.0462818341745721,-0.0663058186738836,-0.0379931807111545,-0.064662371748986,-0.00279524807826695,-0.0613425365480021,-0.0181878306878307,-0.0309967436280391,-0.0190503857202802,-0.0932270916334661,-0.0596638655462184,-0.0428189116859946,0.00213219616204691,-0.0217432374409617,-0.0169753086419753,-0.0488683127572017,-0.076997902544305,-0.0300498125943113,-0.0861450107681265,-0.0289747399702823,-0.0252427184466019,-0.0447518307567128,-0.00376884422110553,-0.0452302631578947,0.0260663507109005,-0.0598896181384249,0.028936170212766,-0.097434367541766,-0.0331632653061225,0.0876944837340877,-0.0164168451106353,-0.061426116838488,-0.0299715157167704,0.0121173469387755,-0.0451693851944793,-0.0159438775510204,-0.0295425283656554,-0.0454293244555418,-0.0323375423467817,-0.0316666666666667,-0.0499528746465598,-0.0570287309302661,-0.0144392209536602,0.0610687022900763,-0.0501888828926066,-0.0191761363636364,-0.0559718013443812,-0.0310374149659863,0.008098052090173,-0.0379023883696781,-0.0258199581297976,-0.0384097035040431,0.0280346820809248,-0.0305832147937412,-0.0228601807549176,-0.095293434049971,-0.00320512820512821,-0.043299620733249,0.0167853509664293,-0.021422765293547,-0.112870868361492
T471,0.0277401894451962,0.0264864864864865,0.0213483146067416,0.0301544952534592,0.0297029702970298,0.0425438596491228,0.0149642160052049,0.0333558710840658,0.0132669983416252,0.090689238210399,0.0202551881346399,0.0259319286871961,0.049040511727079,0.0209397344228805,0.00186219739292365,0.0167084377610693,0.0415094339622642,0.10254405171515,0.0259981429897864,0.100394297846527,0.0120481927710843,-0.000481927710843373,0.0129982071438422,0.0536231884057971,0.00379746835443038,0.0525510204081633,0.035739313244569,0.0312523448638103,0.0235769619400472,0.0612224271672942,0.0128459928662621,0.0826010544815466,0.031277926720286,0.0456663560111836,0,0.0357098965922855,0.0310832025117739,0.0835586803677663,0.0510418038905722,0.016226434032018,0.0746268656716419,0.0053557765876052,0.0537848605577689,0.0110732538330495,0.0197562000840689,0.0427217915590009,0.00981524249422633,0.0341927806426023,-0.000827129859387924,0.226218020757586,0.0114335971855761,0.0403120936280884,0.021044992743106,0.0366132723112128,0.00522322124629695,0.0346565847511027,0.0315374507227332,0.0233311730395334,0.0815255133241431,0.015621594129187,-0.00732017823042652,0.0292598967297762,0.00396825396825402,-0.012810043890987,0.000340715502555444,0.0116906474820144,0.0426136363636364,0.0275162925416365,0.0291944571341557,0.0451952610794207,0.0358228397742076,0.0410145709660011,0.0265042979942693,0.0238262088297127,0.0345797019960641,0.0271460014673515,0.0560391730141458,0.0879897238278742,-0.000803858520900322,0.0592545875003753,0.03951975987994,0.0327170418006432,0.0485212173752311
T472,-0.000164581961817022,-0.00719677022994559,-0.00733406674000733,0.0469192314641932,-0.0651709401709402,-0.0366007572570467,-0.0262820512820513,-0.027917121046892,-0.0342062193126023,-0.0866962305986697,-0.0224065089718889,-0.0229067930489731,0.016260162601626,-0.0345172586293147,-0.0343866171003718,-0.0295809367296631,-0.0144927536231884,-0.0522010496950211,-0.0313348416289593,-0.058710033076075,-0.0192307692307692,0.0120540019286403,-0.0247949355025357,-0.0557083906464924,-0.039344262295082,-0.0404750363548232,-0.0588633288227334,-0.0428156946920363,-0.0292859493254359,-0.111301587301587,-0.0408171221394877,-0.0600649350649351,-0.0363951473136915,-0.0401069518716578,-0.0865248226950355,-0.00996728425406404,-0.0764311814859926,-0.0498086681640462,-0.0887755048751064,-0.0246753032971736,0.0051169590643274,-0.0418569254185693,-0.0620037807183365,-0.047739399045212,-0.0370981038746909,-0.0515446885841731,-0.0234419668381933,-0.0192543725069041,-0.0364238410596027,-0.0138012830880371,0.0260869565217391,-0.08125,0.0262970859985785,-0.0754966887417219,-0.0350541581573301,-0.00426309378806334,-0.00573248407643312,-0.032298923369221,-0.0348269434421555,-0.0339819716697668,-0.0323821737736453,-0.0225752508361204,-0.0810276679841898,0.0247634803288011,-0.0194141689373299,-0.016,-0.0634877384196187,-0.0274841437632135,-0.0529804460016098,-0.044080604534005,-0.00964158457346473,0.0316226023846553,-0.0317183398132457,-0.0308008213552361,0.0217391304347826,-0.0523809523809524,-0.137557959814529,-0.101534828807556,-0.0193081255028158,-0.0331443152821094,0.0625601539942252,-0.0487013829428402,-0.0312946512934218
T473,-0.114732510288066,-0.0834512022630835,-0.0949390469154045,-0.0415372224139915,-0.16152380952381,-0.119978165938865,-0.131446126837832,-0.14987659860893,-0.120488052872395,-0.203447438698713,-0.0916743343919742,-0.0582053354890865,-0.151,-0.000518134715025907,-0.0375360923965351,-0.0254022015241321,-0.121323529411765,-0.19171863307558,-0.208805325236483,-0.201756954612006,-0.0798319327731092,-0.133873272987137,-0.0842160369950266,-0.128914785142025,-0.0498818587555789,-0.158625915635261,-0.0510424155283968,-0.182463025166167,-0.132203389830508,-0.0729174108737588,-0.0825272313444968,-0.198618307426598,-0.151978417266187,-0.114206128133705,-0.0395962732919255,-0.133122164198271,-0.0280250576986482,-0.159272472586399,-0.162175328396873,-0.133181434599156,-0.162909090909091,-0.157267672756156,-0.125352680370818,-0.0395163668534357,-0.0573630136986301,-0.176101724438251,-0.136416861826698,-0.153148220570982,-0.134020618556701,-0.106051495107418,-0.0991525423728814,-0.16734693877551,-0.0671745152354571,-0.129417382999045,-0.13504969593056,-0.10519877675841,-0.0973734785393978,-0.114528795811518,-0.174991684084579,-0.123342960823521,-0.0709078860172301,-0.0419161676646707,-0.148387096774194,-0.154575723943093,-0.0246613407433135,0.110207768744354,-0.0968868199010765,-0.176811594202899,-0.0922345265473454,-0.219587176108915,-0.180529100529101,-0.11105527638191,-0.131750090086998,-0.000706214689265537,-0.197872340425532,-0.132412060301508,-0.130824372759857,-0.296977660972405,-0.118129614438064,-0.15993665874901,-0.0489130434782609,-0.0437486362644555,-0.0987683254524472
T474,0.0174786165860917,0.0532407407407407,0.0424489795918367,0.0322929171668667,0.0454338936846888,0.0338667659099367,0.0636685194542698,0.0704671417260491,0.0892100192678227,0.0128009753124046,0.0530187174862102,0.0206008583690987,0.0512367491166077,0.0533955417314671,0.019,0.0408340573414422,0.0535564853556485,0.0453647697815084,0.090479704797048,-0.0392516507703597,0.037037037037037,0.0731573157315732,0.0392728519979421,0.0710702341137124,0.0493230174081239,0.0681477033923746,0.0356060606060606,0.104825774657709,0.03125,0.0311335022300143,-0.00141020813490751,0.12176724137931,0.0911983032873808,0.0276729559748427,0.0250606305578011,0.0749950622160774,0.0522388059701492,0.0371628657711131,0.0909725214964395,0.0669600264802663,0.057341442224153,0.0527803958529689,0.0658986175115208,0.0435984034387473,0.0326975476839237,0.0350951374207188,0.0969491525423729,0.0566177149718298,0.119047619047619,0.0666850119244175,0.032925682031985,0.132352941176471,0.0512249443207127,0.0422380691168404,0.0853311032645729,0.0410116199589884,0.0631653655074521,0.0776053215077605,0.083887972847738,0.0646251319957762,0.0691868758915836,0.0696428571428572,0.0151515151515152,0.11140947607113,0.0106837606837607,0.00569568755085435,0.0605670103092784,0.112676056338028,0.0894690100993412,0.137872819358469,0.111828512396694,0.106840022611645,0.0315816518113007,0.0558303886925795,0.180039787798408,0.0280915146249638,0.114776632302405,0.152336448598131,0.0623255813953488,0.0746325967815129,-0.00952380952380953,0.0425841414717625,0.0446157634788933
T475,-0.066154970760234,-0.010989010989011,0.000391542678151919,-0.0286079776718222,-0.116036505867014,-0.0635949124070075,-0.0287410926365796,-0.0453648915187377,-0.00159207500442243,-0.170628949744207,-0.013343718677172,-0.0571909167367536,-0.0879551820728291,0.00295275590551181,0.00490677134445535,0.00250417362270451,-0.0730738681493249,-0.202338076400779,-0.0739036275040606,-0.248949980908744,0.0185909980430528,0.00153767298821117,-0.00922258892555917,-0.0967993754879001,-0.00539828834759713,-0.106239460370995,-0.0892465252377469,-0.0789421084191591,-0.0223484848484848,-0.0786693198060593,-0.0647393715341959,-0.0547550432276657,-0.0568513119533529,-0.0214198286413709,-0.027602523659306,-0.0249141051316441,-0.0303030303030302,-0.0867104255826503,-0.104705115182524,-0.0651666119201431,-0.103533278553821,0.0053715308863026,-0.0268050151318635,-0.0305972344807296,-0.0263852242744063,-0.0810866013071896,-0.0877626699629172,-0.0333916083916085,-0.0567375886524823,-0.0760455183879383,-0.0227686703096539,-0.140692640692641,-0.0303672316384181,-0.0789473684210526,-0.0845866270939757,-0.0709126723571898,-0.0293724966622163,-0.0356652949245542,-0.0917641049557504,-0.0428486411426305,0.00633755837224809,-0.0308848080133556,-0.146766169154229,-0.109906040268456,0.00352360817477097,0.111650485436893,-0.122114216281896,-0.0411392405063291,-0.018091284209462,-0.113748763600396,-0.0796747967479675,-0.0561797752808989,-0.039121022280974,-0.0394912985274431,-0.112110143298679,-0.0732394366197183,-0.0807644882860666,-0.184103811841038,-0.0901926444833625,-0.0578528504141627,0.00769230769230769,-0.0585177687193937,0.0493770097036409
T476,-0.0140900195694716,-0.000925925925925926,0.00900195694716243,-0.00676403687297974,0.0152409046214356,-0.00999487442337257,0.0393739300562485,0.0111053719008264,-0.00372076541459957,0.078011611030479,-0.0141406326171806,0.0633363068688671,-0.0110565110565111,-0.0117762512266928,-0.02099609375,0.00249791840133222,-0.0179948586118252,0.0598075499629905,0.0298158433206665,0.112353838332486,0.00864553314121038,-0.0168884339815763,-0.0055702574162148,0.0630942091616249,-0.0320360074132909,-0.0201257861635219,0,0.0428540426941395,0.00813638124757833,0.0229968972440226,-0.0169336094992648,0.0833333333333333,0.0118495620814014,0.0125078173858662,0.0032441200324412,0.0281132822068549,-0.0166223404255319,0.0740552425450048,0.0217106599340276,0.0326976008745388,0.0604949587534373,0.0222617987533393,-0.0062194580186584,-0.0597875569044006,0.00722673893405601,0.0382307179373194,-0.0447154471544715,0.0263157894736842,-0.0150375939849624,0.0111993547186201,-0.00838769804287046,0.0554156171284635,0.00145666423889294,0.0497142857142857,0.12373351622658,0.0106007067137809,-0.00687757909215956,0.027027027027027,-0.0219150783074346,0.00787564766839381,-0.032151143520053,0.000861326442721792,0.0619533527696793,-0.0620702135360115,-0.0161516853932585,-0.0771470160116448,0.0539792387543253,-0.0033003300330033,0.00124203616706341,0.045200892857143,-0.0196870267541646,0.0384199134199134,-0.0150533346625461,-0.00418118466898955,0.00443037974683537,-0.011854103343465,0.0187793427230047,-0.00298210735586478,0.0519730510105871,0.000930906081919672,0.0162213740458015,0,0.00876885911368621
