DowJones,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28
T241,-0.0240079201386023,0.00561522734471732,-0.0064550315525796,0.0458017131876364,-0.0329942126104172,-0.00419813010823193,-0.0246423229361209,-0.0185626286770036,-0.0158730158730159,-0.0100502512562814,0.029399827059841,0.00900900900900901,0,-0.00932235400770569,-0.0379397562658082,-0.00181449275362328,0.046595329560465,0.128267611874169,0.0416627450980392,-0.0186915887850467,-0.00455533424717707,-0.00421257290991565,0.00576368876080692,-0.00991746031746033,-0.0163943636649661,0,0.0163588785046729,0
T242,0.173626373626374,-0.0201305767138194,0.0151549783549783,-0.0121616045220614,-0.0157496188592236,0.00842486863722151,0.0360952026131332,-0.0425505871229708,0.00537634408602151,-0.0050761421319797,0.0160800918862393,0,0.00881994811795219,-0.021939055636896,0.00310707456978963,0.0381155371776035,-0.0136978370617386,0.00903200471235031,0.0188236002770834,0.0142857142857143,-0.0160185329595295,0.0338973858336045,0.00286532951289398,-0.00401441598584051,0.0124978579996572,0.00434617046361594,-0.0206932572202033,0.0523076923076923
T243,0.0224719101123595,0.00683830620415561,0.0213218888805497,0.0467940886699507,0.0746700462127321,0.0542805786876528,0.0487861987071742,0.0271604720570277,0.0160427807486631,0.0280571428571429,0.0105447858143105,0.0178571428571429,0.0291567833077941,-0.00320445348864408,-0.0372223545919043,0.0244755244755245,0.00347495333466387,-0.0269832003632354,0.00462634503961214,0.0422535211267606,0.0488379105585452,0.00409169595551582,0.00857142857142857,0.0321932625940042,0.00823658170576227,0.02814061924674,0.0446046948356807,0.00584795321637427
T244,0.0629050436742744,0.0680347139581459,-0.00626636737747848,0.0164744149625034,-0.0496247766527695,-0.0257461399946362,-0.0598005055136066,-0.0384638494751028,-0.0157894736842105,-0.0198511954389893,0.0278315747295311,0.00584795321637427,-0.00850534388512679,-0.00321475502158815,0.0225479143179257,-0.00341296928327645,-0.0346058003907486,0.023131791213919,-0.0505818829172122,0.00900900900900901,-0.0177401817143068,-0.0183898437908155,-0.0113314447592068,-0.0409326812715204,-0.036739444264148,-0.00421246720090775,0.0471872460683288,-0.0377906976744186
T245,0.0222016038173504,0.0700600592439601,0.0567260504201681,0.0115703703703704,0.0208813797252582,0.0223563647803688,0.0742047372304248,0.047501294434823,0.0053475935828877,0.0202532465954292,0.00337865276221113,0.0465116279069767,0.0400012342885355,0.0193507380117234,0.0441283244144459,0.0205479452054795,0.02151019765145,0.0905003909304144,0.021803474299174,0.03125,0,0.0124540954813987,0.00573065902578797,0.024390243902439,0.0466099725823692,0.00845701344576107,0.0257510729613734,0.054380664652568
T246,-0.056405601659751,-0.0178539682539683,-0.0278329134539532,-0.0274600547736559,-0.0127808471454879,-0.00993685290252264,-0.0526340720156,-0.0167037387398904,0.0159574468085106,-0.00247742919078588,0.00168363795308474,-0.0333333333333333,0.00549890714165621,0.00632779843421632,-0.0321932625940043,-0.0352375838926175,-0.0105286259994779,0.0166099061958535,-0.0829415511541145,0.012987012987013,-0.040631613706978,0.0103033170372706,0,-0.0337269841269841,-0.0121436817334163,-0.0733738925944627,-0.0376569037656904,-0.0286532951289398
T247,0.0429435206815996,0.0424079437318991,-0.0224980858958335,0.0305921151703159,0.0103595368677635,0.0200796451581572,0.0104166666666667,-0.00971147262500108,-0.0157068062827225,0.0223840796019901,0.0370424242424242,-0.0431034482758621,0.0382523335989062,0.0817670682730925,0.0353398264942254,0.0139130821929244,0.0567401821200986,0.102027622685865,0.0129157088756222,0,0.00235465298203886,0.00608772568812115,-0.00854700854700855,-0.0308040055720556,0.0245859271411556,-0.00905013584730233,0,-0.0147492625368732
T248,-0.102971210224653,-0.0155040682675134,0.0104635983263598,-0.0136986301369863,-0.0282120085669974,-0.00393560836888084,-0.0309278350515464,-0.00245058354520674,-0.0106382978723404,0.0340633929475151,-0.0129973350787787,0.0510510510510511,-0.0263177839251204,-0.0145388716817289,0.062252608852105,0,-0.0067166634520474,-0.0240520505573036,0.0153142857142857,-0.00427350427350427,-0.011737803688355,0.0303061646669425,0.0316091954022989,-0.0275389830508475,-0.0600008773661469,0,-0.0456486956521739,0.00898203592814371
T249,-0.00822561692126901,-0.00196537909139014,0.00620784693052777,-0.0115777777777778,-0.00263457884737169,-0.00395115858166149,0.0106382978723404,-0.0147396219462442,0.021505376344086,-0.0188236002770834,-0.0115105868978259,-0.00285714285714286,0.0108097063573917,0.0501514086023049,-0.0132355787843592,-0.0308748703255446,0.0033810410408124,-0.00382513661202192,-0.0326751141699363,-0.0128755364806867,-0.0237544322390606,0.00391526955124989,-0.00835654596100279,0.00653941075586664,0.00851699315140419,-0.0251142079276452,-0.0159489168148818,-0.029673590504451
T250,-0.0165136255924171,-0.000984624706506157,-0.0164609053497942,0.00468385830017162,-0.00793731426684616,-0.0238137892204535,0.0666694736842106,0.00249335476431107,-0.0526315789473684,-0.0119866167352201,-0.0133058590505398,-0.0171919770773639,-0.0160459721433452,-0.0224739830676407,-0.0172384198523824,0.0106194990994665,0.0134672085425133,0.00570488206253427,-0.0233725646652038,-0.0130434782608696,0.0121662177138188,0.00584999999999991,0.0449438202247191,0.0302958940544135,0,0.0093680602395857,-0.00231111111111112,0.0244648318042813
T251,-0.0184474060688201,-0.00295678544351777,0.0376569037656904,-0.00698930345660964,0.0106634919415748,0.00813375804527641,-0.0164525882826625,0,-0.0111111111111111,-0.0315572815533981,0.0134852924511501,0.0116618075801749,-0.027166363405138,-0.0229906751107942,-0.0584859523928339,-0.0105079103549152,0.0033248713858873,-0.0113450419984727,-0.0718127659574468,0.00440528634361234,0.0144215784215785,0.0136203211214396,0.0188172043010753,-0.0125983193277311,-0.00844506657720299,0,-0.0417631860299359,0
T252,0.0718778766492788,-0.00790814386738654,-0.00806451612903226,0.0399023474178404,0.0554148195060165,0.00604622436043299,-0.00333913936893468,0.0124357670425526,0.0168539325842697,0.030075308572666,0.0465944668072329,0.0259365994236311,0.0307204987681633,0.0529445012842619,-0.042428579000371,0.014159332132622,0.0132442175499876,0.0134061569016882,0.0515853367809136,0.0131578947368421,-0.0284331065670312,0.01147565102251,0.00527704485488127,0.0510634821209728,-0.00425849657570209,0.0232008315878325,0.00968519250288619,0.0626865671641791
T253,-0.00636942675159229,-0.0279502312153496,0,-0.00225373274485868,-0.00500450045004485,-0.00200329574461214,-0.0167838475601409,0,-0.0276243093922652,0.00486619899250216,-0.019077852902123,0.00561797752808989,0.00812682926829263,0.0363119950533061,0.0886447291949188,0.0261808758977338,0.0261422020882825,0.0661440470357668,-0.0108991350446429,0,0.0219509327321897,0.136387878787879,-0.005249343832021,0.00809711354096492,0.00427670892601882,0.00907066718098944,0.0431653020036374,0.0140449438202247
T254,0.00324114088159028,0.00410019186795281,-0.0121951219512195,-0.00904977375565611,0.0251242340907994,-0.00401463398840932,-0.0204778716119361,-0.0221138197116123,-0.0340909090909091,-0.00241744277943935,0.00161814815391074,-0.00279329608938548,-0.0107516475859598,-0.00808455672631188,0.0148972950986373,0,-0.0286634148442465,-0.00352328431372544,-0.00551843297660394,0.012987012987013,0.0190910713931482,-0.00503455926273574,-0.0079155672823219,0.0100368832971354,0.00425849657570209,0.00898534487979171,0.0137930527152084,-0.00831024930747923
T255,0.0564290329528322,-0.0143182472580687,-0.00411522633744856,-0.0182648401826484,-0.0122483557082516,-0.0181451743978157,0.0487861987071742,-0.0150729422742198,0.0294117647058824,-0.0364116504854369,-0.0339883495145631,-0.0112044817927171,-0.0135880730175502,-0.00271681649920678,0.0332648664896548,0.0272108843537415,-0.036066246161691,-0.00712272610812197,-0.00553132645463251,-0.00427350427350427,-0.00468335753522238,-0.0368353344768438,0.0132978723404255,0.0139196376313713,0,-0.0133617423531972,0.0476152467474041,-0.0139664804469274
T256,0.0800543662928983,0.0643190992139366,0.00413223140495868,0.0186046511627907,0.0446694460988684,0.034908358936328,0.0332171874626246,0.0255105758895224,-0.0114285714285714,0.020151214715223,0.0318394519754932,0,0.0358216060218381,0.0381456760500832,0.0321939393939393,0.0264900662251656,0.040819729631823,0.0501651527663089,-0.0195029771455057,0.0128755364806867,0.00235465298203886,0.0156716085659586,0.0236220472440945,0.011758357594619,0.0254193968121195,0.0225724279522471,-0.0108190476190476,0.0368271954674221
T257,-0.0505883093185679,-0.0204601027995408,0.0493827160493827,0.0205442922374429,-0.0451311288483466,-0.0158737267748374,-0.0385853082580277,0.0049743068170211,-0.00578034682080925,0.0049382911142365,0.0357037106300748,0.0453257790368272,-0.00266168796974476,-0.0157510981714169,0.033021748320729,-0.0419354838709677,-0.00980608806143299,-0.0460487517200708,0.0255636363636364,-0.00423728813559322,-0.00939258426790914,0.00683820628588965,-0.0282051282051282,-0.00581705426356599,-0.00825931297018024,-0.00441334488412648,-0.0765896662068579,-0.00546448087431694
T258,-0.0503015441712505,-0.0607010036170972,-0.0196078431372549,0.0313200226220049,0.0174106183277208,0.0604817475538797,0.0234141094691893,0.0816830698656955,0.0581395348837209,0.0343981696242541,0.0031448433597158,-0.016260162601626,0.00799677441032184,0.0906673067067991,-0.00532011640596573,-0.0336700336700337,0.0330069461879655,-0.068002678893411,0.0415558628514697,0.114893617021277,-0.0142165532835157,-0.0102311811572118,-0.0527704485488127,-0.00974350017465931,0.0249957159993145,-0.0576502222056243,-0.0213232227488152,0.0274725274725275
T259,0.00935101186322391,0.0317830508474576,-0.00599680000000001,0.00217267565353805,0.0171126760563382,0.0114089186968943,0.0392156862745098,-0.0114438633763686,0.0604395604395604,0.011880330186528,0.0156149219253905,0.0303030303030303,0.0396857142857143,0.0268952145312666,0.0517942857142858,0.0365825783972125,0.0351442876354975,0.124758167044387,0.0531914893617021,0.0114503816793893,0.00480719280719282,-0.0480777689803819,0.0501392757660167,0.025587401574803,0.0447154018479096,0.0211783635117088,0.0411581940602652,0.0267379679144385
T260,0.0802682522123895,0.0184771466869924,0.00603297856586378,-0.010825974025974,0.0120242793510119,-0.00940119651592026,0.00628679245283015,-0.0138866502175989,-0.0155440414507772,-0.0164356807511737,-0.00769480711289659,-0.00802139037433155,-0.00763967132924794,0.00238045593550182,0.0475269471488176,0.00672270715349823,-0.00926128833651619,-0.064822095537645,-0.0353454545454546,0.0226415094339623,0.0167466683634716,0.0198234832031791,-0.0185676392572944,0.00960617153526776,0,0.0138235077247871,-0.00697302325581396,-0.0078125
T261,-0.028544,-0.0262193548387097,0.0140032,-0.0262582976220486,0.0189965792474345,-0.00189685977922992,-0.00312000780001942,-0.0211274984388032,-0.00526315789473684,0.0190931516683596,0.00930239480851951,0.0134770889487871,-0.00255693094440285,0.0106895017536562,0.0218866045681804,0.00167212466677716,0.0311507612582485,-0.0146092805717589,-0.0994839833802439,-0.03690036900369,-0.0117654421428125,-0.00706841866787497,-0.00540540540540541,-0.00951477101280001,0.050589427641756,0.00227377994862942,-0.0187352927951558,0.005249343832021
T262,-0.100006588049279,0.0227911167647214,0.00394476072659337,0.0224719909105291,0,0.00950232347135188,-0.0094043651301188,0.0215835038834037,-0.0105820105820106,0.0210811094374124,0.0107650563322125,0.00531914893617021,-0.0642722292144814,0.0011777014241039,-0.00635429777904095,-0.0133333333333333,0.0151074066129378,-0.0203722468135033,-0.00290232558139536,0.0153256704980843,0.0380952757900071,0.0356393173313864,0.00543478260869565,0.0134388128639168,0.00740274378788962,0.00226862160231904,-0.0238662573126212,0.00261096605744125
T263,0.0391625796061781,0.0414831320930714,0.0058907476911664,0.0197838058331634,-0.0163149296152899,0.00188864867490964,-0.00949364685152696,-0.0328626691645815,0.0427807486631016,0.0252256880733945,0.0379913046015583,0.00529100529100529,-0.0137373777333821,0.0516379915830587,0.0502809275717643,0.0844594594594595,0.0119040431483831,0.0359300996243672,-0.0116617531813263,-0.00754716981132076,-0.0114648030166121,0.0172284644194758,-0.00810810810810811,0.0132606060606062,-0.0257343305848437,-0.00226348660770424,-0.0464584979618662,0.046875
T264,-0.0408565793181178,0.0728946386366464,0.0136750000000001,0.0387931034482759,0.0355485280065523,0.0112741621660939,-0.00639487183419347,0.0291257507865383,0.0153846153846154,0.0178971557840028,-0.030753661484834,0.00263157894736842,-0.00277772206734734,-0.0267856173235015,-0.0106407812317629,0.0218068535825545,-0.0117640039379085,-0.00546534237216878,0.0206535898355642,0.0456273764258555,0.0371190323750165,0.0473880273758988,0.0190735694822888,-0.00747661315405412,-0.00377639597322382,0.0113354695550218,0,0.00746268656716418
T265,-0.0754259694477086,0.0307942028985506,0.00385355266727501,0.029045643153527,-0.00916151285797469,0.0334574050431853,0.0128643417732265,0.00471620648562603,-0.00505050505050505,0.0153881859804342,0.0453174396009165,0.005249343832021,0.0167529790336368,0.00917799735539774,0.0245777541831338,0.0182926829268293,0.0624987421763368,0.0201849405548217,0.0693635203373842,0.0181818181818182,0.033559193448817,-0.0210090984284533,0.053475935828877,-0.0188383613156723,0.0113721335992025,0.0538139961707094,0.0487220512820513,0.00246913580246914
T266,0.0549686234013823,0.0263649247519853,0.0191937990209627,-0.00201935483870967,0.00924622224193184,-0.00719169938696576,-0.0222247619047619,0.0328626691645815,-0.0050761421319797,-0.00649696969696969,0.0346822413051621,0.00522193211488251,-0.0439516966502161,0.00908899921494029,0.0494732195973825,0.0179640718562874,-0.0336114557387606,0.0934894079867406,0.0351305069793991,-0.0107142857142857,0.01082318060463,-0.00494254815816147,0.0482233502538071,0.0422327592560747,0.0561699680642411,0.0106396321819309,0.0195598256828335,-0.0147783251231527
T267,-0.0453279120548152,-0.0410958904109589,-0.00188624667044328,-0.0383807301195317,0,-0.0434802927895035,-0.0097402850397014,-0.0204552832332413,0.0612244897959184,0.00653945634668878,-0.0279286164407439,-0.0363636363636364,0.0114930638170212,-0.015767962218253,0.0114286759193227,-0.0250023529411766,0.00869266954135627,0.0427718832891245,-0.0313314618006818,-0.0180505415162455,-0.0149894991634927,0.0099341965612395,0.0242130750605327,0.0239380510112676,-0.017724325007535,0.0273668534146514,0.0743364054238641,0
T268,0.0316270999290165,0.0133942857142858,0.00943698113207557,0.00840336134453782,0.0068546571023693,0.0416702292687099,0.0622978683222776,-0.00231981076972154,-0.0240384615384615,0.012987012987013,0.00286896551724143,-0.0161725067385445,-0.00568635071283912,0,0,0.03770989492584,-0.0143645496322636,-0.0189416307063364,-0.032344873984371,0.0147058823529412,-0.00217549210571019,-0.016436167976796,0.0189125295508274,-0.0269812949640289,0.0180441453033752,0.0245911823785627,0,0.0125
T269,0.047782874617737,0.0907389029231323,0.00560446922027887,0.00833333333333333,-0.0204457924653871,-0.0309097624896665,0.00308888888888893,-0.00465040960973922,0,-0.0235076923076923,0.0229273257413214,-0.0246575342465753,-0.0114274546913251,-0.00228785820845673,0.0621564940700029,0.0217999999999999,0.0116610891240383,0.0418094267987777,0.0027810461011873,0.0108695652173913,0.010893932644495,-0.0183349004188392,0.0255220417633411,0.0480652068471924,-0.021273079054573,-0.00400184596935287,0.00669999999999999,-0.00740740740740741
T270,0.0163443998540678,0.00485948840960324,0.0353189591078068,0.0578512396694215,0.0301616118864372,0.0506567285179291,0.027692239526795,0,-0.0394088669950739,0.0218819146850405,-0.0280067226890757,0.0449438202247191,-0.0375711417007419,0.0229366243939452,0.0265872340425532,0.0640138014538867,0,-0.0431980800853297,-0.141671111111111,0.025089605734767,0.043102552619794,0.00679176281074494,0.0294117647058824,0.0440887644761495,0.0144936174439975,0.0281119472393676,-0.0110899828293292,-0.0124378109452736
T271,-0.0192404336276832,0.0562620899699551,0.0179532697931209,0.0136687499999999,0.0157636959271712,-0.00893114210362664,-0.00599280001724554,0.0210287878724672,-0.0564102564102564,-0.0128480097576351,-0.0259364798317933,0.0510752688172043,-0.00300540540540531,-0.0313890828169996,0.0790224167661493,-0.0147080213903744,-0.00576333776666997,0.0161177946026292,-0.0485284066195812,-0.013986013986014,-0.0247908337798294,0.0388324324324324,-0.0351648351648352,0,-0.0142865536015042,0.0332053673347873,0.031390134529148,-0.0302267002518892
T272,0.0587804699509551,-0.0273924563591021,0.00352732690701402,0.0250513296380106,0.0376906619548905,0.0324325580584624,0.0602459283034418,0.0274595522144141,0.0380434782608696,0.0542335938693063,0.0251359756876891,-0.00255754475703325,0.00301446509509652,0.00694299759557182,0.0720366329635208,0.0176412866025219,0.0260878087024696,0.0920643627719874,-0.0204188253733292,0.0319148936170213,0.00847368087399364,0.0195229571660492,-0.00455580865603645,-0.0135135135135135,0.0108677295981722,0.0245732788675534,-0.0130434782608696,0.0155844155844156
T273,0.0771570796460178,0.0179880613757461,-0.00879013345480936,-0.0432360902255639,-0.0149553800389785,-0.0314137304226955,0.0198817729959704,0.0155916351533515,0.0732984293193717,-0.0473283950617284,-0.0620471830107914,-0.00256410256410256,0.0450486486486487,0.0137958416749617,-0.029125935269329,0.0133333333333333,-0.0480220053103093,0.0523231477605693,0.0659777777777778,0.0171821305841924,0.031511049646579,0.0191491099134413,0.0045766590389016,0.0273972602739726,0.0143377981308778,0.0184494047526561,0.0969162995594714,0.0332480818414322
T274,0.0114890885750963,0.0730224321133413,-0.00886241134751764,0,-0.00867419193602127,-0.0090058160140838,0.0167131291657474,-0.043860267343247,-0.0390243902439024,0.0151222984787852,0.0307792284515861,-0.0205655526992288,-0.0344895362429786,-0.00680129516959112,0.0519089379041545,0.00263157894736842,0.00889901077512703,-0.0276054097056483,-0.0488648919093581,-0.0202702702702703,-0.0427705193877448,-0.00624974960939067,0.0250569476082005,-0.00666666666666667,-0.0105989265438198,-0.0181151902750994,0.00401606425702811,-0.0247524752475248
T275,-0.0325528269560252,0.00286075810089675,-0.00179176589118896,0.00785857087173544,-0.0131303900251053,0.0127227209033717,0.0137030437326987,-0.022936117936118,-0.0355329949238579,0.0148902127659575,0.0328261118752867,0,-0.0327322597580706,0.0114131159194916,0.0164491228070176,-0.0026246719160105,0.0617635067272599,0.0425836537674877,-0.0102794520547945,0,-0.0127646480437442,-0.0126184237048983,0.00444444444444444,0.00335033557046981,0,-0.00922625614125601,-0.0819968,0.0050761421319797
T276,0.0190213826577464,-0.0314151443670342,0.017921146953405,0.0272905334597535,0.0266101821200864,0.00718458180639272,0.0162161811542029,0.044602031022762,0.0473684210526316,0.0125786585447666,0.0202405560256925,0.026246719160105,0.0338399167017435,0.0112843265920236,-0.00107702079478618,-0.0394736842105263,0.0914144157644327,-0.00541452505198739,0.0968863495438037,0.0137931034482759,0.0107765338110165,0.00800261309815453,0.0907079646017699,0.0367948457249269,0.0178606400062668,0,0.0435728328615848,0.0303030303030303
T277,0.0154479917610709,-0.0117993543393306,-0.00879999999999991,0.00569565296592941,-0.019440325975386,0.0124790196123513,-0.0478722385697052,-0.0269658683763907,0.0251256281407035,-0.00206708759283675,-0.00142775556824665,-0.0051150895140665,-0.00296786774238473,0.0535712346470032,-0.0361743890301891,-0.010958904109589,-0.0228434127818419,0.0164109037831867,0.0473238981647857,-0.00340136054421769,0.0106616383053382,0.0426928062216461,0.0121703853955375,0.00161032258064508,-0.0245603571016277,-0.00185992535206851,0.0167014055902945,-0.0514705882352941
T278,0.00456389452332663,0.0723865199449793,0.0177619388648274,0.0452830188679245,0.0198257449193224,0.0422497629766723,0.0474836927738709,0.0623536203199736,0.053921568627451,0.04149377593361,0.0226997290194316,0,-0.0597059834938102,-0.0105910365300568,0.106988684440748,0.038781163434903,0.00779394136321516,0.070095090238696,-0.0180626506024097,0.037542662116041,0.0168758614159311,0.0379535389635615,0.0420841683366734,0.0193237212849502,0.0143794072686029,0.0205224408224059,0.0677582989460404,0.0361757105943152
T279,0.0845532559313479,-0.000694778472556213,-0.0209423498991975,0.0036101083032491,-0.0172837458138499,-0.0304055342212054,0.0133312,0,-0.0418604651162791,0.047808764940239,0.0305176821474223,-0.038560411311054,0.0126971428571429,-0.0235549050146633,0.0526383976576366,0.048,0.0154629742588752,0.0264408255050597,0.055204366092112,-0.00328947368421053,-0.0248971385017572,-0.020472323065983,-0.0211538461538462,-0.00947364163953636,0.0106462621411141,-0.012796827273623,-0.0423076923076923,-0.0124688279301746
T280,-0.0247265534093555,0.013227796199237,0.0106951566626548,-0.0260776978417266,0.00330231478550779,0.00523024892838883,-0.010522127415005,-0.0195659092849767,0.029126213592233,-0.0190114068441065,0.00673161403690105,0.0213903743315508,0.0266445475166741,-0.0285081752954043,-0.025956923076923,-0.00636335877862602,0.00761590114345792,-0.0110247349823322,-0.0232558139534884,0.0297029702970297,-0.0191487405122836,0.00298028427326915,-0.031434184675835,-0.000796170217109633,-0.014035864085889,0.0203672975434481,0.0341397590361447,-0.0126262626262626
T281,0.0359720813696832,0.0872862270392005,0,-0.0360125045059952,0.0470897523529103,-0.0415963427856081,0.087765770711126,0.00665080502452481,-0.00943396226415094,-0.0116279069767442,-0.0508104778161376,0,0.0381765818053905,-0.0135466830669206,0.109816656347532,0.0307298965017086,-0.0125958099131325,0.089323995998285,-0.029752380952381,-0.0256410256410256,0.0195225732006346,0.0357333333333333,0.0425963488843813,0.0279290230971183,0.0213486325361746,0.0417433408122467,0.0912587456038971,-0.00255754475703325
T282,0.00771622711044574,0.102399792870204,0.0193974761270514,0.0306513409961686,-0.0041778393741276,0.00542302511502061,-0.0586795918247593,-0.0176183041595715,0.0190476190476191,0.00392156862745098,0.0366288974823548,0.00523560209424084,0.0176398962359046,-0.00228785820845673,0.0878381455505966,0.0658406277577695,0.0306103966672705,0.0501180792442929,0.128823275354352,-0.00657894736842105,0.0170230676183268,0.00286891275562749,0.00972762645914397,0.00776149068322973,0.0139381143899805,-0.020903878543888,0.0516042704626335,0.00256410256410256
T283,-0.074,-0.141049541284404,0.0069204152249135,0.0371747211895911,0.00209768347166627,-0.0323742467564855,0.0753224408884346,0.033630770092994,0.00934579439252336,0.01953125,0.00542606336494199,0,-0.0144520398289477,0.00917799735539774,-0.120192156739615,0.00233100233100233,-0.0123734203699054,-0.0412293853073464,-0.029895652173913,0.0231788079470199,-0.0167381332443044,-0.00861879263551671,-0.0134874759152216,-0.0231051417075912,-0.00686854601643181,0.0142324544315709,-0.0659923763319762,-0.0179028132992327
T284,-0.00826905276149341,-0.0333925763893636,-0.00343642611683849,0.028673835125448,-0.0104865898455191,0.024167011310305,-0.00241739130434775,-0.00650653364420102,-0.0138888888888889,0.00574406130268189,0.094599327997094,0.0286458333333333,0.0322628322881694,0.0659063014849788,-0.033462997989603,0.0127888372093023,0.0350855636950636,0.00905655459994789,0.00840788081963392,0,-0.0361682712372759,0.0448004143390921,0.046875,0.0599315587050665,0.0657356722039333,-0.0596472461978058,0.0199304347826088,0.015625
T285,-0.0360898512849232,0.0345461617340264,-0.0275862068965517,-0.0139372822299652,-0.00423095308320543,0.00725693651936249,0.0217918097662175,0.0283835304574266,-0.0469483568075117,0.00190781533810399,-0.0197570370370371,0.00759493670886076,-0.00851929881977536,-0.0298497398845431,-0.0230769230769231,0,-0.0145269827755582,-0.00225995996642349,-0.0722133333333334,-0.0129449838187702,-0.00882909859527062,0.0636286381984279,-0.00932835820895522,-0.00148571428571421,0.0259756444950862,-0.00932952485097576,-0.0586172401641488,0.0102564102564103
T286,0,0.0547371659033426,-0.00886241134751764,-0.0176678445229682,-0.00212446505357119,-0.00720465281126708,0.00474313695381399,-0.0148633639496139,-0.0295566502463054,0.00950266159695807,0.0176403733617064,-0.0175879396984925,-0.00860281602970749,0.037360193323496,0.0452787401574804,0.0172234529937139,0,0.0584390370178618,-0.00599754732888785,0.019672131147541,-0.00891144826769148,-0.0442091947135389,-0.0263653483992467,-0.0044733127312961,-0.00632516008121183,-0.0244807592270704,-0.00377358490566038,-0.00253807106598985
T287,0.0173003679555872,-0.0430499522027252,-0.0161029950540393,-0.0269812949640289,-0.0191915986857593,-0.0272252166839311,0.00943017088647017,0.0129327925750918,0.0304568527918782,-0.048964365994323,-0.0297028526619697,-0.0358056265984655,-0.0260115907648448,0,-0.092275428171968,-0.036117381489842,-0.031941185022118,0.0743197798838276,0.0512,-0.0514469453376206,-0.00224509236257689,0.0149768381456584,0.00386847195357834,-0.0179640718562874,0.0159179218511242,0.00965046333929446,0.0246242424242425,0.0127226463104326
T288,-0.0255092328193413,-0.0469506620161864,0.00182109090909101,0.0184843430220866,0.0217377692436132,0.0335822017940187,0.123835745487375,0.0148949829625099,-0.0344827586206897,0.0257458241451854,-0.020412161583014,0.0212201591511936,-0.0326350535727639,-0.0423692999092933,-0.0269807337378673,-0.0480112412177987,0.0152275116383842,-0.00990296235166904,-0.037244869890521,-0.0135593220338983,-0.0202700172972811,0.013383205792526,-0.0173410404624277,0.00761951219512187,0.0172413793103448,-0.00955822206764185,-0.0332716206384602,0.0301507537688442
T289,-0.00143257146578106,-0.00346426477642165,0.0127012335354379,-0.00181198348307354,0,0.00180441324555729,-0.0353463029583318,-0.0125802877633215,0.0153061224489796,-0.00965559845559856,0,0.0207792207792208,-0.0184084986085958,-0.00885308189504391,0.0383864849005881,0.011072100510899,0.0049997041595171,0.0439168798321502,-0.00297142857142858,0.00687285223367698,0,-0.0211642003318547,0.0254901960784314,0.0211849226866511,0.00463017726481574,0.0250951064867502,0.0458889609515535,0.0585365853658537
T290,0.0305836322138898,0.0877455699361786,0.025089605734767,0.0181818181818182,0.00212446505357138,0.0252279052471952,0.0344845422147279,-0.0021227961774505,0.0100502512562814,-0.00584485253755167,-0.0208375,0,0.0562499296875879,-0.0133900937197961,0.0780219202565247,-0.0620457420924575,0.0373133386880408,0.0975193414278242,0.0835816903561058,0.0170648464163823,0.00689391623356781,-0.0121428077215803,0.0611854684512428,0.00592591187931999,0.0368034179408252,0.0470805790628924,-0.00365629643496472,0.00921658986175115
T291,-0.170906099721589,-0.05762422971024,0.015737062937063,0.0196399999999999,0.0594506446516842,0.0522802105943225,-0.00416500000000006,0.0425538380887621,0.0248756218905473,0.0490164705882352,0.0558513014948999,0.0127226463104326,-0.0414212527559139,0.0407209686296092,-0.0418987943582303,-0.0233463519509249,0.0407710706612072,-0.0470360986378346,0.0303073044306141,0.0671140939597315,0.0273982480909656,0.0902819120994572,0.0198198198198198,-0.011782004637397,0.0295916546342414,0.0359727485603327,-0.0403668539688691,0.0114155251141553
T292,0.0225139281080669,-0.0192,0.0017184117909485,0.0350263678497173,0.0320641089775657,0.0371611068624178,-0.0188284203708446,-0.00816557051503944,-0.0388349514563107,0.0485982761817606,0.065495478067418,-0.00753768844221106,-0.0092555555555555,0.0108726117007494,-0.0457286815787465,-0.014606139933365,0.0529940364667527,0.0246920080025271,0.0160340874088778,0.0314465408805031,-0.0288877478269543,0.104133877236373,-0.0212014134275618,0.0148983251306702,-0.00575138269542886,-0.0572918189633493,-0.110898322299588,-0.0203160270880361
T293,0.00298552022689954,-0.0219873749911341,-0.013745704467354,-0.0050734485914005,-0.0135904773445437,-0.00482921205952912,0.0341116688926758,0.0185191988361669,0,-0.0178253627817833,0.00709219858156028,-0.0151898734177215,-0.0124597665055458,-0.0193560199837828,-0.0145866666666667,0.00808625336927224,-0.00437610049864616,-0.0579818116426039,0.0421052631578947,-0.0731707317073171,0.0434794186006703,0.0602181818181818,-0.0306859205776173,0.0190872695148771,0.017338108973343,-0.00920925702481136,-0.0494656362472731,0.0737327188940092
T294,-0.074787914868284,-0.0580716513162667,0.024390243902439,0.0425142857142856,-0.00984663069465055,0.050159667724161,0.0371134632799394,-0.0262619704593409,-0.0252525252525253,0.0399275206606771,0.058681690140845,0.025706940874036,-0.022088216589443,-0.0153530180576672,0.0169133764511677,-0.0160427807486631,0.0285715347261183,-0.0236984919141509,-0.00757979797979797,0.0263157894736842,-0.00219457335233845,-0.0482096309507477,-0.0465549348230913,-0.0230548613480639,-0.0227208998005982,-0.0223057753957122,-0.0475076923076923,-0.0171673819742489
