FF49Industries,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49
T744,0.0163090660699,0.0146605506743,0.00201716165551,-0.025691298114,-0.00259848977632,0.00991312111372,-0.0012330768932,0.0141461954802,0.00991462985372,0.00827839906815,-0.0174121763209,0.0122630244481,0.00549578702038,0.0133943724971,0.0167174880087,0.00676193288745,0.00853459306392,-0.00279287099675,0.0140101542337,0.016810186864,0.00199754790541,0.00526992311467,0.00457822889369,-0.000961344218635,0.00829626450791,0.0173169439359,-0.0190175565866,-0.0193343127767,0.0312602912028,0.00186579556824,0.0031877254066,-0.00880829464808,-0.00882920763605,0.013634641314,0.000772268601933,0.00772273256274,0.00939382999438,0.0033495896801,0.0155343466331,0.0227443364519,-0.0026620817701,0.00407262442052,0.0133921415957,0.00650590152937,0.00312938692588,0.00960344096289,0.019984903207,0.00157653434991,-0.00513079546231
T745,-0.016343916172,-0.00729150285504,0.0270556230812,-0.0033675722636,0.0143526216216,-0.00880146929272,0.00834484769479,-0.0131842469202,-0.0096914914217,-0.0120773857143,-0.0176600740607,0.0000146006038118,-0.0131695587212,-0.00399696602726,-0.01147086064,-0.0077043936557,-0.00390725106412,-0.0112168686852,-0.010501819589,-0.0112749894234,-0.00283065866636,-0.0136437728138,-0.00930939286879,-0.0200468818224,-0.0246006435472,-0.0166941153305,-0.0224704197449,-0.00860416233931,-0.0367609386686,-0.00050818149044,-0.00628709953462,-0.0212358987423,-0.00897730952458,-0.0146350748806,-0.0287924214149,-0.015798974439,-0.0148291303361,-0.0228216034635,0.00647781633222,-0.00838102650763,-0.0262300795317,-0.00728642436902,-0.0101770778643,-0.0112883814539,0.00049700924483,0.00881960035246,0.00597696420849,-0.00837389737943,-0.00966474766566
T746,0.0425188024409,0.00469013995099,0.00644241306819,0.0197071036145,-0.00646936011141,-0.00311570512917,-0.003934666639,0.0119419388185,0.00437319187117,0.00105885054793,0.0146670836822,-0.00504754407189,-0.00413325916646,0.00363199043786,0.00641781496084,0.0019597613624,-0.00582883536974,-0.0147813967954,0.00445897115529,0.00793094033072,0.000653146709076,0.00317838044725,-0.00632096752133,0.00363620915059,0.0218190392727,-0.00560972692439,-0.011613227127,0.0166895092441,0.00285911090231,0.00466219336659,-0.00411328451336,0.00479718641574,-0.00104201615375,-0.00692515316699,-0.00329898601712,-0.0156887676792,-0.00213721095367,-0.00785389476767,0.00987895574378,0.0111105320371,-0.00274184586734,-0.00163041649517,0.00378949608538,0.000771647238709,-0.00629274453157,-0.00174856787204,-0.000356142390677,0.00489903737184,-0.0057887087772
T747,-0.0296794812447,-0.00304288429009,-0.00843738873031,-0.0384700460897,0.00895666610825,-0.0170020390287,-0.00887576037898,-0.0132500938125,-0.0129552383504,-0.0247795729165,-0.0236669870564,-0.0235278357742,-0.0131379614083,-0.0213048049094,-0.0157723395121,-0.012847834659,-0.0184904824514,-0.0446789550059,-0.0189907498734,-0.0194848891348,-0.0243781434342,-0.0107989115106,-0.0208650702647,-0.013252509516,-0.0254068307646,-0.0174155963544,-0.0502066253089,-0.0298461545703,-0.0201402652018,-0.0217439125298,-0.00731110290147,-0.016759405636,-0.0106155780512,-0.0302280034528,-0.0438953647276,-0.0426558270637,-0.029792630047,-0.027657630347,-0.00790925923608,-0.0168321806626,-0.0281957539335,-0.0201530795737,-0.022723737953,-0.0270498924474,-0.0107762552606,-0.0101703487018,-0.0170887350621,-0.010164950232,-0.0188697971264
T748,0.00910595048911,0.00369057495053,0.00771427965075,0.0021929268206,0.0178720167096,0.0151568502714,0.0027035583539,0.011134159927,0.00771270633917,0.00565919089084,0.00513617424341,0.0104658926715,0.00341836331407,0.0172795740117,0.0226913591762,0.00732445217297,0.00425786227939,0.0141536352954,0.0106700087811,-0.00878198662457,0.00416642224161,0.0095002471552,0.00812995776869,0.00559753830721,0.0082915918588,0.0146506274433,-0.028011847415,-0.00186161372714,-0.00250952588345,0.0104265369512,0.0147695563915,-0.00190977991472,-0.00464361711857,0.00948467072892,0.0108119272521,-0.00229562126927,0.0187708720219,0.00467110803945,0.0165494045467,0.00956059653488,0.00147036818403,-0.00103172778309,0.0057949455541,0.00980043049752,0.0107424260069,0.0049919494491,0.0167147278173,0.00279743038927,-0.00124755627107
T749,0.0000642779990574,0.00318588760658,-0.0107757609248,0.00279010643694,-0.00613329752449,0.0195371955698,-0.0196065563287,-0.0023445715446,-0.000921986854386,-0.0013193986616,0.0296809330003,-0.0158180109587,0.00350893991025,-0.00404184814037,0.00248659348942,-0.00791975378875,0.00117757148987,0.0399827829052,-0.000539048280303,0.000342564174862,0.003601836765,0.00226902179091,0.00295938849123,0.00141538441127,0.0220230200247,0.0153812437763,-0.0437540378637,-0.00821203919702,0.0181990766222,-0.00264573771921,-0.0132507498344,-0.00738277445436,-0.0171380306806,-0.0131634766426,-0.00010762594191,0.00706034729947,0.00720542016851,-0.0158137240378,-0.00283274039129,-0.00193824626866,-0.0064098734079,-0.00519416471954,-0.000223581899366,-0.00940028641436,-0.00839225404713,-0.00362649408048,-0.00351412174065,-0.00290353495687,-0.0141229182513
T750,0.0117491192651,0.0173105706212,0.0242876043742,0.00559221596179,0.00956088863421,0.0338773311326,0.0190096943589,0.00899972132843,0.0216665662858,0.0218256085404,0.0274290650344,0.0383834705911,0.0235785214203,0.023707300892,0.00640870884871,0.0162442661703,0.0206256150592,0.0199544472325,0.0156720257841,0.0285853376938,0.020451209061,0.0345546955857,0.0241147124948,0.00692173234054,0.0234881584975,0.0372376689017,-0.0128271869865,0.0103007874286,-0.0223695349116,0.0214179142301,0.0165740329024,0.0436827567396,0.0243217190712,0.0375763704121,0.0589239640274,0.0564962266579,0.0444313855871,0.0190944909245,0.0213604726912,0.0251090719994,0.0197898997214,0.0154636992885,0.0240611616254,0.0180158154486,0.00931648851663,0.00600557194693,0.0142530235306,0.0131639812197,0.0224739212456
T751,0.0130217049794,0.00973531896201,0.00568384209186,-0.00800179305825,0.00729151086267,-0.00898180998706,0.0224876595625,0.0127555809817,-0.00799503934492,0.00506871026255,-0.0514549481426,0.000550360388469,-0.00572612073429,-0.00194113508259,-0.00421310057833,-0.00301634566678,-0.000711814729491,-0.0169240250466,-0.00997830628445,0.0176013731486,0.000596499186426,0.00338614704114,0.000320067464563,-0.0123000716719,0.000208012478042,0.00306638638974,-0.0110784423617,-0.00307300242331,-0.00513868451051,-0.000150597350956,0.0160792535427,-0.00998746075033,0.000456541430835,-0.000720290309459,0.0000195144614858,-0.00799056701456,-0.00710986932604,-0.0000719580610768,-0.0051611458171,-0.00642225683456,0.00365709265621,0.00294681024562,0.00598417584504,-0.00611480285498,-0.00181431453831,-0.0145357715398,0.00169198301894,0.000395827739526,-0.000207209110197
T752,-0.011368649433,-0.00302375898761,-0.00558009367942,0.00533402986213,-0.0161129721466,-0.0267256641301,-0.0271123716989,-0.00949003352353,-0.006707216082,-0.00679498512599,-0.0202125993061,-0.00868565780963,-0.0139799623105,-0.0159670361948,-0.00551657558705,-0.00990242011283,-0.0180725228979,-0.0268309751741,-0.0103919446099,-0.00420775860528,-0.0107816579288,-0.0223342429468,-0.0281343422129,-0.0148006657455,0.025471452667,0.000763377234043,0.00816803104295,-0.00917514404322,0.0181853880536,-0.00791196020651,0.0041823632051,-0.00464064680443,-0.00999184935593,-0.0128617027978,-0.0257153290491,-0.0415595669089,-0.012397729968,-0.00660853458165,-0.0124564897832,-0.00599740326413,-0.0212797629416,-0.00582146125884,-0.0149342400436,-0.00119155932295,-0.0152225269695,-0.0128415184382,-0.00904515392473,-0.00838024804234,-0.0215288314916
T753,-0.0457234340401,-0.0241113406902,-0.0231140371461,-0.0243131526318,-0.0196092826647,-0.0324811187994,-0.0365741216878,-0.0282980227478,-0.026233045062,-0.0277150957987,-0.0449426846472,-0.0449296673971,-0.0388256259799,-0.031594043485,-0.0228233168775,-0.0334573034698,-0.0289725614532,-0.0357138263239,-0.0394865210928,-0.021940085775,-0.0367766909118,-0.0350308009536,-0.0412429281013,-0.0256521935766,-0.0285672784452,-0.0336761401738,-0.0351287543069,-0.012708154903,-0.00901358872604,-0.00608937147311,-0.0151145612817,-0.015313142994,-0.0317083555557,-0.0338412417627,-0.0470161598087,-0.0638017491841,-0.0445087540928,-0.0300664332589,-0.0354914104034,-0.0391336575472,-0.0324293053458,-0.0356993574662,-0.0339526054686,-0.0316362643136,-0.0314091279241,-0.0288701089996,-0.0447204364609,-0.0226005150337,-0.0261270695139
T754,-0.00432738760267,-0.0120633475524,0.000985945391738,-0.0315680865593,-0.00962902671598,-0.0187943210083,-0.023269676522,-0.00813567733937,-0.0175980166001,-0.0177801256424,-0.0144649205812,-0.0388450081822,-0.0179188831807,-0.0184065524575,-0.032593913338,-0.0244148474361,-0.0230095451073,-0.0131542909007,-0.0200911905491,0.0168950832106,-0.0250402711173,-0.042876117619,-0.0131354541506,-0.0198886955452,-0.0312306865532,-0.00821784553509,0.0302717365979,0.00742726735622,-0.0341965503398,-0.0226730264403,-0.0098811971699,-0.0223929632164,-0.0126649265616,-0.0197131582091,-0.0312105514494,-0.0308591098993,-0.0253176084608,-0.0185866457787,-0.0251355459694,-0.00370639895487,-0.0165495424895,-0.0185620506194,-0.00966384588165,-0.0158672768913,-0.0309866805672,-0.019335912524,-0.0134649517788,-0.022056942694,-0.0184648355781
T755,0.00322894738259,0.0296079929694,0.0283814611828,0.00981774656471,0.0283320763203,0.0295831025329,0.0355343300963,0.0399783196449,0.027846208447,0.0175353950839,0.0421155467965,0.020172269731,0.0198541256811,0.0235452411853,0.0211327850715,0.0352747103941,0.0266987653769,0.0405886271531,0.024169610091,0.0131354384755,0.015524308522,0.0498921488334,0.0304419956383,0.0505253097944,0.039829758625,0.0177555276845,0.0295328188376,0.0186756335124,0.0140770662622,0.0167463623508,0.0127299744077,0.0198559820984,0.0251137120953,0.0360287735505,0.025580635558,0.0182369392177,0.0307923985409,0.0251506315472,0.0226245990314,0.0107829505494,0.0200719188946,0.0192076282233,0.0311322325896,0.0356589985192,0.0260211874485,0.0245108619955,0.00151770825764,0.014671005223,0.0212349198147
T756,0.015687347029,-0.0207590146932,-0.00391761887915,-0.0386620750912,-0.0171262577854,-0.0188371834421,-0.0170942181481,-0.00334002570466,-0.0133517914999,-0.0100734710878,-0.0246110259825,-0.0234590140579,-0.0196654752621,-0.013759870335,0.00436520323642,-0.0155628353405,-0.0183959076487,-0.0318982504265,-0.0227347163942,-0.00645438775262,-0.0135513104239,-0.0177909162838,-0.0204776666878,-0.00858978278422,-0.0177588568437,-0.0198292330839,-0.0486510507633,-0.0281404707261,0.000537073656819,-0.0267554983135,-0.00768246111659,-0.0226387186768,-0.0144493598457,-0.0130718595061,-0.0352878222396,-0.0240666249123,-0.0122423310378,-0.019023715173,-0.0157859392595,-0.00550965267806,-0.0163387090515,-0.0234040011517,-0.0081211080418,-0.0219223360057,-0.0116542844519,-0.0101712329318,-0.0138513326702,-0.00908462499444,-0.0229268731634
T757,-0.0612712230112,0.0100005120773,0.00918774181047,-0.00373502180631,0.0220636717361,0.0339245024703,0.017101423469,0.00425321063045,0.0161481889729,0.00397182299171,0.0300193186861,0.011138763776,0.0182162363838,0.0131277208679,0.0120561872196,0.00648941506736,0.0104018508657,0.006255692467,0.00345802767746,0.0161990573289,0.00790772713394,0.010524506483,0.0109134913218,0.0157342118779,-0.00446673249175,0.0327877801599,-0.0172929451956,-0.0374242832591,-0.0224050248789,-0.0111541318636,0.00398842274888,0.00975211693101,0.0151705222644,0.0104304444064,0.0206924650738,0.0207486368438,0.0223646960918,0.00720022018055,0.00837030234422,0.0144521433499,0.0102939438054,0.00731225655884,0.0280631997198,0.0252413092297,0.00379534259122,0.0140616761668,0.0103137927921,0.00620651882284,-0.00223307367966
T758,-0.00491991218815,-0.00689676044952,0.0192087396358,-0.0236696169628,0.00990430722742,0.00214730465903,0.00376262836132,0.00265442580428,-0.0049545461801,-0.00151274846163,-0.0108060516416,0.00618765091697,-0.00266893073615,-0.00600717201854,-0.00105251992961,-0.0127877581043,-0.0101902913638,-0.00850326541041,-0.00590270807876,-0.00306991130861,-0.013861843394,0.010289082624,-0.00911505605385,0.00558335486681,0.0154549098043,-0.00705630014458,-0.00277530568448,-0.00743621880786,-0.0166920349809,-0.0180910572774,-0.00110647064225,0.00189251165833,0.0115142619575,0.0035957166546,-0.0188861022077,0.00770569297126,-0.00586576504935,-0.0101969934231,0.00390428155923,0.0108012534962,0.000455206932986,-0.0057747518245,-0.000953713316129,0.00428709201024,0.00247780940207,-0.00601385533009,-0.00294885031209,-0.000517309704724,-0.0118972467868
T759,0.0025141551587,-0.00473996160548,-0.0108057323073,-0.000919819650144,0.0035929974249,-0.00302230657116,-0.02305489941,-0.00287151790539,-0.0067168520767,-0.00254221631072,-0.0130782327805,0.00943863085674,-0.00767380873063,0.00486443632279,0.00212989303255,0.00257862530302,-0.00879676518664,0.00822699254652,-0.0172999385522,0.00565740771852,-0.00141290908545,-0.00882962773263,0.00366782779058,0.00525751012678,0.0255615586998,-0.0137818985682,-0.0561373071169,-0.0391756574266,-0.00410588393395,-0.00900605032702,0.00500756267912,0.0052364312042,0.0109317317835,-0.0114747954583,-0.010921972538,0.00556093493193,-0.00232474730131,-0.00905985614682,0.00649617524816,0.0077888654354,-0.00205055937815,-0.000142822047857,0.00688223856313,-0.00257894034209,0.003693206206,0.000472872158873,0.00502779832621,0.00208642915885,-0.0148714533759
T760,-0.0395540382535,-0.00211862059681,-0.00965900854848,0.0253521359714,0.0127603515224,-0.0133600309402,-0.00570687338794,-0.00171523437441,-0.0103896500333,-0.0122770583637,-0.00685095023192,-0.0121003555833,-0.00360753390788,0.000786750302127,-0.0101846935924,-0.00928662991273,-0.00097323242811,-0.0135402530036,-0.0118730088078,-0.00451120890703,-0.0108704804515,-0.0147717284191,-0.0102087122727,0.00140385617992,0.0038894284623,0.00479946572562,-0.0420392022765,-0.0128907788779,-0.023770374904,-0.0218704739039,-0.00459542796713,-0.00143378655447,-0.00109987735715,-0.0145399017762,-0.0216310976365,-0.035077345794,-0.0156683876384,-0.0150277452927,0.00348451830693,-0.0150887957286,-0.0101092233687,-0.00997552600509,0.00597373750539,-0.0138588059587,-0.00291627819871,-0.0094891853559,-0.00601546327026,-0.00569750764474,-0.0154334546065
T761,-0.0252776668161,-0.00539775842788,-0.00597795552488,-0.0159788847265,0.0000366921451609,-0.0220577462107,-0.0136820324001,-0.0064092344184,-0.00998778520842,-0.0151654082248,-0.0103847343243,-0.0198615834966,-0.0268299353563,-0.0107677188636,-0.0128386995976,-0.0298148221909,-0.0107565001434,-0.0035543156109,-0.0168186091804,-0.0147845758394,-0.0104810692546,-0.0123615689261,-0.00471751760783,0.002872561471,-0.0142523625676,-0.0106438598207,-0.0522227461966,-0.0184229804015,-0.0117711060088,-0.0255398997682,-0.00310733289202,-0.0147407370291,-0.0162016640102,-0.0218531104396,-0.0363415930235,-0.0187594608362,-0.0344287619122,-0.030759523567,-0.008263772945,-0.00213091926782,-0.028494060234,-0.00916799313369,-0.0151182619628,-0.0237180306103,-0.00461181038179,-0.0192644934544,-0.0150893540675,-0.0073890957161,-0.00947198076254
T762,-0.0193831780106,-0.00693210031494,-0.00030581096825,-0.018059605877,-0.00939391146472,-0.00305127520243,0.0217601527191,-0.0090353585618,-0.00871247652836,0.0036839879236,-0.00334542253863,-0.0199569508686,-0.0215856473697,-0.0121984999684,-0.0153582794926,-0.0227260342029,-0.00827558880281,0.00766948191006,-0.0197335900422,-0.018890505812,-0.0161876730851,-0.00551037188871,-0.00868686490862,-0.00808234946814,-0.00220538302024,0.0164872845194,-0.0196493106914,-0.0326219044293,-0.0122631442335,-0.0274353806611,-0.000414101611595,-0.00441828089035,0.00546509026731,-0.015266463755,-0.00399675320025,-0.0266687468823,-0.00773605528066,-0.0157512100739,-0.00518330618593,-0.0159151734179,0.00363664470017,-0.0193371353209,0.00155409866504,-0.0129199522243,0.0000221387177213,0.00255024825129,-0.0190557199896,-0.00802449314551,-0.0142267562077
T763,0.0252735486313,0.0294224148621,0.0309565126302,0.00570947441714,0.0440146049696,0.0340104764845,0.024029852566,0.0467403544195,0.0519220863377,0.029357835305,0.088537084679,0.055262166669,0.0636564006881,0.0649602890209,0.0510768109023,0.0382304142836,0.0633863939851,0.0688747704498,0.0689320121642,0.0422942791012,0.0598613474744,0.0560776823825,0.0862715341829,0.0860703745496,0.0214375618171,0.0611899450885,0.060203969605,0.053057271351,0.0787075185997,0.00416406391668,0.029383329233,0.0539330336117,0.0486717236231,0.0695526758922,0.0948781512499,0.0770961542079,0.0798095697695,0.0758986059182,0.0588743309621,0.0612008932463,0.0775658075189,0.0584874681348,0.0625293744283,0.0636823313675,0.0326870487798,0.0531636864648,0.0393414486824,0.0392014024305,0.0366445190591
T764,0.0188882239418,0.00908925465113,0.0264824291604,0.0343767660738,0.0126388496459,0.00908864432171,0.0256298301494,0.0204899651113,0.0178391990173,0.0316013832604,0.0145646580276,0.0235286577783,0.0161784832293,0.0394586435956,0.0160979345912,0.018302007038,0.023904312973,0.0176088583491,0.03012142875,0.022320240168,0.0183005232163,0.0198290481477,0.032402337908,0.0137602063909,0.0266694607808,-0.000883134028416,0.0150770437215,0.00144842014351,-0.0368185941399,0.0120623034016,0.015146396239,0.019898711561,0.0270407106019,0.0263316079575,0.0246499299774,0.0273133892697,0.0304061937424,0.0224221997496,0.0431783566088,0.040591055264,0.00584978621728,0.0223224981894,0.0268942864362,0.0404808357635,0.0126942050444,0.0173044229194,0.00377480235583,0.0113006504014,0.00144107225441
T765,0.00809767443516,0.00239290562655,-0.00759190247995,-0.0109112926356,-0.00423234894595,-0.0103954806608,0.00158882800566,-0.0130532203425,0.000777933692293,0.00575528703109,0.0219663492571,-0.0172123088332,0.00263943849854,-0.00620544176768,0.0142624010852,0.0114043742912,-0.00254138857272,-0.00482683297672,-0.00600665933118,0.00712327881353,-0.00769018015592,-0.00161850735057,-0.00464456610776,0.00902015074303,0.00906997532027,0.0081113176313,0.00635637601696,0.0174701228229,0.0349285057927,-0.00609590368324,0.00781018377202,-0.0142636809317,-0.00383076516766,-0.00888200778027,-0.0180421007968,-0.011272676396,-0.0176150871942,-0.00844844102563,-0.000472155274611,-0.00223961206799,-0.00790684166262,-0.00200679224223,-0.0129684718845,-0.0111502103984,-0.00650047729194,0.0039823023503,-0.00640259984597,-0.00150217078111,-0.0027185485066
T766,-0.000527363704642,0.0121512732058,0.0217720982911,-0.00402037136334,0.0129472059067,0.0161521379282,0.0252918058191,0.0172578572494,0.00528641410263,0.00738223184796,0.0210436957633,0.0131078634257,0.0103132571372,0.0155602766504,0.000286444750018,0.0131239437408,0.00257804221433,0.00809452280464,0.0187764578294,0.0183338801025,0.0211399403548,0.0330571204935,0.0117818712221,0.0066066317402,0.0259862113646,0.0116849315109,0.0310925173877,0.0478677905092,0.0852507605036,0.0140576834602,0.0120401342716,0.00508452073748,0.0165332811747,0.019185792618,0.0106106879131,0.00303836176085,0.0201297028731,0.0170065497571,0.0109016244054,0.01142403902,0.010377274506,0.0166976503354,0.0117119901694,0.00730004923167,0.00741097016378,0.0142744953316,0.010525998152,0.0110412911566,0.00720626208429
T767,0.00275115429577,0.0060001126659,-0.016242786295,-0.00173662985382,0.0133216662657,0.00476998120808,0.0168432598837,-0.00452057188729,0.00208730719755,0.000383847617474,0.0193859015617,0.019898744418,0.0187910901866,0.0113649461156,0.00658123565046,-0.00987351516471,0.00569728414101,-0.00120764635652,0.00419458009764,-0.00899579347364,0.00800650709135,0.00691188624593,-0.00902643088683,0.0155771026084,0.0109861353974,-0.0171250799391,-0.00945212112268,-0.00494644563511,-0.0182956622658,0.0193141429169,0.00671124857941,0.00168776951613,0.00927606921318,0.00940807833023,0.00747500766703,0.0100587409763,0.00800373161856,0.00408294836717,0.00235871372658,-0.0101092929193,0.00568050489623,0.0105363823166,0.00446549119616,-0.000415165661056,0.00359716955889,0.01073576078,0.0190127697638,0.00470306703555,-0.000223930599106
T768,-0.0328196252208,0.00992382656452,-0.00316518568118,0.00955366343583,-0.00250816674624,-0.00472760588962,-0.00856946342976,-0.0100102676944,-0.00530519246563,-0.01800289155,-0.019198369481,-0.0196355653823,-0.00387558260781,-0.0164458290534,-0.0180895651958,0.00227480348403,-0.000632222414477,0.00723169347082,-0.0152222960149,-0.000613810857899,-0.00411318168625,-0.0116775608374,-0.0147662783569,-0.0131785243973,0.0351608924068,-0.00156655619888,-0.0149520547049,-0.0216057773658,-0.0259494648661,-0.0102832403868,0.000290324969542,-0.00971414844975,0.000681553252359,-0.0064284694025,-0.0149617200507,-0.0240906801211,-0.011188846826,-0.00386003299951,0.0019599536154,0.0131982815119,-0.0141769980394,-0.00763769592326,-0.00361469524873,-0.0210492804567,0.000587620962363,0.00338817705273,0.00239600697347,-0.000814579634507,-0.00403635854553
T769,0.0208262613222,0.00951714121132,0.0308169324275,0.0364580748824,-0.00259748172683,0.0195824680322,0.030992481158,0.0183832450954,0.0172103852924,0.0156860695323,0.0215700845167,0.00647860969868,0.0174418395157,0.013837603176,0.0100148602605,0.000569022111576,0.0168837797552,0.0275825412767,0.00555661813054,-0.00329130571097,0.0114485534017,0.024096650887,0.0165666267497,0.0127718621487,0.00747505441596,0.0298010743987,0.0024168630987,0.0499428153133,0.0171264128411,0.0178704991301,0.0153662093145,0.0192191743242,0.00587394019141,0.0218625806731,0.0054730426857,0.0189755142033,0.00716559744988,0.0213301397937,0.00365833302161,0.017428066768,0.0210245960838,0.0104163628238,0.0245284888617,0.00413473381112,0.0380081140014,0.0236058724532,0.0011643144232,0.0206493829673,0.0117125241656
T770,-0.020783474536,-0.0050964600497,0.0316857866987,0.0186386733944,0.00962408379355,0.00645027521106,0.000192917520368,-0.00224379065181,-0.00908041439503,0.0042708736619,-0.0184808422638,-0.0242022690995,-0.0169055229981,-0.00293798792482,-0.00123412185563,-0.0102782342985,-0.00301170874643,-0.000117484925708,-0.00788871675704,-0.0349510042063,-0.0108632259045,-0.00361438652519,-0.00720318218127,-0.027146193324,-0.0162670593508,-0.00374539431053,0.0245101565006,0.000106314440281,0.0154411632414,-0.00872001987613,0.0140475659633,-0.00610193876902,-0.01337182445,-0.0151360749678,-0.0231137152173,-0.0253158846527,-0.0216236799522,-0.0236792336426,-0.0215300340133,-0.0147748916537,-0.00778376073171,-0.0210243167978,-0.00132311790723,-0.012754024037,0.00298976572902,-0.00220325935913,0.0104102077238,0.000196109900622,-0.00142694719295
T771,0.0165133296487,0.00386458977977,-0.00212597314909,-0.0286039932453,0.0054813789563,-0.00740908350884,-0.0118696970224,0.00256791572744,-0.00711801714934,-0.00511634091778,-0.0221298858285,-0.0190071358812,-0.00993094816008,-0.00821090891887,-0.000341257515408,-0.00869428615991,-0.00700019501352,-0.00882942342407,-0.00956786857822,-0.0135825649546,-0.0132672260093,-0.0167179243711,-0.00822629523428,-0.00134239778326,-0.0137015352727,-0.0350290269265,-0.00453742069976,-0.0121868527672,-0.0172632728749,-0.0177115655135,0.0103237372204,-0.0184533590272,-0.0173281977784,-0.014652727003,-0.0163707635544,-0.0290891406126,-0.0237026276429,-0.0257397139077,-0.0119768805011,-0.00702485768894,-0.00621440601011,-0.00818463619069,-0.00632144704792,-0.0185543745026,-0.0015631435293,-0.00153241669252,-0.00484726937795,-0.00808886428401,-0.0155306996082
T772,0.0159818572943,-0.0045204296822,-0.0132584926988,0.00196948653043,-0.0199657540419,-0.00570958314294,-0.0249716532921,-0.0102210003413,-0.0164066282506,-0.023295355081,0.00575042796477,-0.0239683031506,-0.00342036669884,-0.0170241733991,-0.00918017996889,-0.00823728272708,-0.0170121009995,-0.00908660540849,-0.0178815947422,-0.0176141820793,-0.0163190891352,-0.0233205856525,-0.0206448982996,-0.00315989720189,0.019494777906,-0.0209542353412,-0.0311587704014,0.00746559836876,-0.0118559076806,-0.0200455509103,0.008119918605,-0.0181859714035,-0.0133650612754,-0.0163321143881,-0.0308650173598,-0.0264876414861,-0.016315951464,-0.0138069035687,-0.0118903622365,-0.00417234791416,0.00503646826488,-0.00977764225965,-0.0144392163299,-0.0130738686472,-0.0108608831498,0.00107216012946,-0.000875794449829,-0.00658858553822,-0.0164208576124
T773,-0.0238217023393,0.00550013516976,0.0409555436314,0.0283331087481,0.02442797201,-0.0073101116628,0.0154185400263,0.00701279263841,0.00265130619677,0.00995848609524,0.00115169759402,0.00562421256266,0.014114433665,0.00689074926328,0.00247652723947,0.00153998984925,0.00730132053329,-0.00452817318311,0.00648838724071,0.00388529164608,0.00670043224819,-0.00419959925636,0.00625188397464,0.0021984097678,-0.00626283824275,-0.0102283396527,-0.00187535393842,-0.0189773682159,0.00400894329333,-0.000369729755791,0.0208507397753,0.00886491260875,0.00467362879953,-0.000685669893597,0.00316643108831,-0.00283346075,0.00423733769572,-0.0000419207693217,0.0235847089823,0.00198985467635,0.00468965719898,-0.00840947048592,0.009404057341,0.00486293236021,0.0140601534597,0.0158729697598,0.00131480049293,0.00499042367792,0.00906677161907
T774,-0.000138067020538,0.00619291015613,0.0144248592238,-0.0068813915282,0.0284639053406,0.00626398267389,-0.00252074710421,0.0165355893901,0.00880633163065,-0.00394079434765,0.0071845208497,-0.00895992675415,0.0063489416993,0.00727796229012,-0.00249837977047,0.00192356335974,0.00979165365065,0.0177674601626,0.00737115500663,-0.0076322814866,-0.00551125185053,-0.00322487305723,0.0224634871465,0.0117744261518,0.00155470278169,0.0318787700841,-0.00137029868788,-0.0394589647502,-0.0347740197893,-0.0535351700547,0.0105786140115,0.00985785354891,-0.00105129395559,0.00306269997726,0.000294783384896,0.00237328133048,0.00545890480229,0.00173857343065,0.0142432286072,0.00559412543011,0.0302080660131,-0.0086828302609,0.015025671985,-0.00102862574437,0.0163612412173,0.013122524076,0.00136240145291,0.0110309493874,-0.00464275633828
T775,-0.00427568236245,-0.00966859033447,0.0023847273875,0.0148254505263,-0.00709948661892,-0.0258482281735,-0.0158020837862,-0.00639273967985,-0.00648574183641,-0.0143457421472,-0.0140522895724,-0.00972658441491,-0.00211887682491,0.00357996584458,-0.0059235263724,0.00187359592392,-0.0130379427977,-0.00481660941429,-0.0172253582983,-0.000419213101723,-0.0123457855603,-0.0101809347983,-0.0143317905492,0.0102826469247,-0.00186624614239,0.0190029027272,-0.00571989431071,-0.0121811415136,-0.00649619811952,-0.00779469485199,-0.0105638138565,-0.0155384189874,-0.016889375547,0.0013879433766,-0.0224207216152,-0.0314082731982,-0.0212650571328,-0.0152126488914,-0.00749445391916,-0.00479386948233,-0.0134540269888,-0.0134428135171,-0.010462741549,-0.0180862946534,-0.00260029711998,-0.0105835764058,-0.00361347306613,-0.00470118853879,-0.00628777489947
T776,-0.00529739300981,0.00892174598773,-0.00608735865103,0.021395463154,-0.00151560052331,-0.00937753046016,-0.0030068976789,0.0168780526327,0.0119220394436,-0.00746218880625,-0.00601202694296,-0.00352014935626,0.0145022555579,0.0162573350075,-0.00250082600065,0.014880324623,0.0112338930576,0.0210469107838,0.0068022904405,-0.00139027920065,0.00329559248717,0.0103168013893,0.0119259345627,0.00592194484596,-0.0199381946814,0.0331951158059,0.0251007840445,0.00899772932551,0.0406159182283,-0.00769350834389,0.0249279078153,-0.000947868551244,-0.00230764568043,0.0079145061686,-0.00278857666123,-0.000818636639233,-0.00501840392026,0.00286596253562,0.00457723059566,-0.00843993982682,0.00620672918129,0.00289306172848,0.00700542278428,0.0109064005657,0.0107438535311,0.0216819446074,0.00157862680581,0.00862865534916,-0.00460237209518
